# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=31645
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	8.883234272424712;	0.994471336137668;
-2212;	0.938;	-1;	3.093815315387297;	0.9569831687919851;
-2212;	0.938;	-1;	8.036825989068383;	0.9932578705181104;
-2212;	0.938;	-1;	4.9332315265882265;	0.9823993910539903;
-2212;	0.938;	-1;	15.057035294356224;	0.9980652051901375;
-2212;	0.938;	-1;	24.985260836249918;	0.9992960381446678;
-2212;	0.938;	-1;	6.120279231683797;	0.9884584661424598;
-2212;	0.938;	-1;	21.984049763914918;	0.9990909917933957;
-2212;	0.938;	-1;	10.546556448832007;	0.9960682389688461;
-2212;	0.938;	-1;	8.653909487935266;	0.9941770277804591;
-2212;	0.938;	-1;	18.517741176269986;	0.9987195433048521;
-2212;	0.938;	-1;	6.564523536310613;	0.98994504008893;
-2212;	0.938;	-1;	5.196689528218229;	0.9840975008013246;
-2212;	0.938;	-1;	13.005758999492032;	0.997409318382613;
-2212;	0.938;	-1;	20.130083212322894;	0.9989161279566092;
-2212;	0.938;	-1;	11.718316420090472;	0.9968116620281637;
-2212;	0.938;	-1;	3.656661994756557;	0.9686387276517121;
-2212;	0.938;	-1;	31.057255513828157;	0.9995442228591398;
-2212;	0.938;	-1;	3.2793329430343374;	0.9614427648232536;
-2212;	0.938;	-1;	9.979612958061299;	0.9956118414121276;
-2212;	0.938;	-1;	7.149231353490388;	0.9915024503135373;
-2212;	0.938;	-1;	19.38925092199441;	0.9988318674389547;
-2212;	0.938;	-1;	2.1599081132640805;	0.9172393074407078;
-2212;	0.938;	-1;	4.450942183376571;	0.9785072388204598;
-2212;	0.938;	-1;	2.3870328333309536;	0.9307200272548848;
-2212;	0.938;	-1;	17.613750968690628;	0.9985850228041381;
-2212;	0.938;	-1;	4.5588030076134025;	0.9794815254670626;
-2212;	0.938;	-1;	5.95361417324477;	0.9878151641759443;
-2212;	0.938;	-1;	12.890491360671245;	0.9973629630606742;
-2212;	0.938;	-1;	3.2770604154896197;	0.9613923281944617;
-2212;	0.938;	-1;	3.5634672153256863;	0.9670581401613745;
-2212;	0.938;	-1;	5.62005004469115;	0.9863561878804129;
-2212;	0.938;	-1;	2.7748984248517656;	0.9473399321428206;
-2212;	0.938;	-1;	8.548630209165985;	0.9940340097340219;
-2212;	0.938;	-1;	5.854144012722697;	0.9874054277615101;
-2212;	0.938;	-1;	23.421054901707244;	0.9991989848720947;
-2212;	0.938;	-1;	3.311936171359889;	0.9621558208105739;
-2212;	0.938;	-1;	0.6005111912903872;	0.5391754722653092;
-2212;	0.938;	-1;	5.444700695698249;	0.9854825788172072;
-2212;	0.938;	-1;	4.007844862927955;	0.9736885154173526;
-2212;	0.938;	-1;	5.600933114216327;	0.986264805055985;
-2212;	0.938;	-1;	7.064202881089769;	0.9912993353307078;
-2212;	0.938;	-1;	2.5895280908474425;	0.9402179275977349;
-2212;	0.938;	-1;	11.41471963860843;	0.996640671476884;
-2212;	0.938;	-1;	4.508468184502692;	0.9790351986483311;
-2212;	0.938;	-1;	14.60755055139502;	0.9979446757156105;
-2212;	0.938;	-1;	0.9514827044928352;	0.7121343242730774;
-2212;	0.938;	-1;	10.331470578938967;	0.9959038430179806;
-2212;	0.938;	-1;	2.108098228478455;	0.9136397694133701;
-2212;	0.938;	-1;	5.643273772739898;	0.986465988658373;
-2212;	0.938;	-1;	14.898904014084073;	0.998024039186777;
-2212;	0.938;	-1;	1.259519313986987;	0.8020247818811512;
-2212;	0.938;	-1;	1.3877845560550817;	0.8285037350319141;
-2212;	0.938;	-1;	7.082051940493659;	0.991342569867158;
-2212;	0.938;	-1;	0.2935631811913919;	0.29868112278013664;
-2212;	0.938;	-1;	1.5539125240466403;	0.856115959740133;
-2212;	0.938;	-1;	7.329300168201599;	0.9919098718487169;
-2212;	0.938;	-1;	10.309593286171138;	0.9958865474472938;
-2212;	0.938;	-1;	2.0309925771612263;	0.9078541097262972;
-2212;	0.938;	-1;	17.53153946899576;	0.9985717495300573;
-2212;	0.938;	-1;	19.180312499332043;	0.9988063247975132;
-2212;	0.938;	-1;	5.780436548438967;	0.9870884220047692;
-2212;	0.938;	-1;	2.3664875813855435;	0.9296364110923161;
-2212;	0.938;	-1;	4.56875060591405;	0.9795680617138479;
-2212;	0.938;	-1;	5.770043391756426;	0.9870427676936889;
-2212;	0.938;	-1;	7.806743054137302;	0.9928589112762103;
-2212;	0.938;	-1;	18.118224812026178;	0.9986625657153104;
-2212;	0.938;	-1;	12.875280349470454;	0.9973567532230678;
-2212;	0.938;	-1;	14.674623258146323;	0.9979633639256671;
-2212;	0.938;	-1;	3.9650465610633123;	0.9731402474325233;
-2212;	0.938;	-1;	3.1466572975258997;	0.9583275173321304;
-2212;	0.938;	-1;	9.659843392505882;	0.9953185813346241;
-2212;	0.938;	-1;	14.02248978870985;	0.9977701742710996;
-2212;	0.938;	-1;	6.561060422320007;	0.9899345824659986;
-2212;	0.938;	-1;	0.6792710053419401;	0.5865265933445684;
-2212;	0.938;	-1;	7.046728380640267;	0.9912566949416273;
-2212;	0.938;	-1;	12.946926714490433;	0.9973858126477757;
-2212;	0.938;	-1;	7.785973382055579;	0.9928211714971574;
-2212;	0.938;	-1;	11.63989218054056;	0.9967687628998194;
-2212;	0.938;	-1;	8.346560218427049;	0.9937443778580992;
-2212;	0.938;	-1;	7.780679443040755;	0.9928115044079721;
-2212;	0.938;	-1;	8.473226970988208;	0.993928324006015;
-2212;	0.938;	-1;	14.0337629383096;	0.9977737432662902;
-2212;	0.938;	-1;	9.624536032442483;	0.9952844140243832;
-2212;	0.938;	-1;	7.112246241645462;	0.9914149803848461;
-2212;	0.938;	-1;	1.8376365695161951;	0.8906774195884402;
-2212;	0.938;	-1;	1.8423750187909627;	0.891150672328971;
-2212;	0.938;	-1;	4.342174520357974;	0.9774536040593104;
-2212;	0.938;	-1;	3.9546839514587004;	0.9730049558411076;
-2212;	0.938;	-1;	10.36948204613374;	0.9959336359978891;
-2212;	0.938;	-1;	3.2860760257261243;	0.9615918522529715;
-2212;	0.938;	-1;	15.427014087062798;	0.9981566415447537;
-2212;	0.938;	-1;	7.448512890444978;	0.9921637513519882;
-2212;	0.938;	-1;	9.125207882866341;	0.9947583856935126;
-2212;	0.938;	-1;	2.2453565797547617;	0.9227213026349322;
-2212;	0.938;	-1;	8.456646013131978;	0.9939047086370552;
-2212;	0.938;	-1;	1.1771351011188138;	0.782069114625246;
-2212;	0.938;	-1;	3.0036110119709245;	0.9545368194475409;
-2212;	0.938;	-1;	12.308129713139238;	0.9971086224505074;
-2212;	0.938;	-1;	7.657164932279113;	0.9925803203080604;
-2212;	0.938;	-1;	25.78107002502615;	0.9993387846993291;
-2212;	0.938;	-1;	2.325770692062526;	0.9274152978809785;
-2212;	0.938;	-1;	2.00521396088198;	0.905796134871463;
-2212;	0.938;	-1;	13.101907317946727;	0.9974470573392871;
-2212;	0.938;	-1;	4.415466069665693;	0.978171755316901;
-2212;	0.938;	-1;	6.393964601714651;	0.98941005865753;
-2212;	0.938;	-1;	3.0724587656739417;	0.9564217340469681;
-2212;	0.938;	-1;	10.833637467585945;	0.9962727057803301;
-2212;	0.938;	-1;	11.697839287380845;	0.9968005434118024;
-2212;	0.938;	-1;	10.726767565373642;	0.996198491438705;
-2212;	0.938;	-1;	4.326860372848308;	0.977299126840985;
-2212;	0.938;	-1;	10.747311579081765;	0.9962129287123022;
-2212;	0.938;	-1;	19.97357177627249;	0.998899103271975;
-2212;	0.938;	-1;	5.2612532024963405;	0.984476417191249;
-2212;	0.938;	-1;	4.254530499420588;	0.9765478784216168;
-2212;	0.938;	-1;	7.018278514686917;	0.9911866023805704;
-2212;	0.938;	-1;	3.509616350615833;	0.9660907135902624;
-2212;	0.938;	-1;	6.145778780530875;	0.9885524068995051;
-2212;	0.938;	-1;	1.472145192044796;	0.8433550794167534;
-2212;	0.938;	-1;	9.482307538891646;	0.9951429283217771;
-2212;	0.938;	-1;	16.65670733635871;	0.9984181476854014;
-2212;	0.938;	-1;	6.562308475801484;	0.9899383531038821;
-2212;	0.938;	-1;	1.2373309300111308;	0.7968974017948839;
-2212;	0.938;	-1;	14.508586050998765;	0.9979166288083966;
-2212;	0.938;	-1;	6.191143549411611;	0.9887167354379555;
-2212;	0.938;	-1;	5.818262130538981;	0.9872525713743271;
-2212;	0.938;	-1;	6.038551255640463;	0.9881495064236552;
-2212;	0.938;	-1;	4.744598441084599;	0.9810124646253088;
-2212;	0.938;	-1;	5.878654795713046;	0.9875082782007919;
-2212;	0.938;	-1;	4.586162753878699;	0.979718234815234;
-2212;	0.938;	-1;	2.2217113239755726;	0.9212578662387285;
-2212;	0.938;	-1;	4.203155683364583;	0.9759916761520073;
-2212;	0.938;	-1;	4.915668781709057;	0.9822767289236618;
-2212;	0.938;	-1;	1.4541923708038083;	0.840346300764101;
-2212;	0.938;	-1;	4.898974622518835;	0.9821589513499942;
-2212;	0.938;	-1;	15.610097530061783;	0.9981995117088369;
-2212;	0.938;	-1;	0.6509041592262259;	0.5701093449163578;
-2212;	0.938;	-1;	14.151297809842212;	0.997810449578834;
-2212;	0.938;	-1;	5.862644890745131;	0.987441241053788;
-2212;	0.938;	-1;	16.64235360510622;	0.9984154243552205;
-2212;	0.938;	-1;	2.2407915865056727;	0.9224418358708553;
-2212;	0.938;	-1;	9.222441266710412;	0.9948674841096344;
-2212;	0.938;	-1;	6.888152570685118;	0.990855061661227;
-2212;	0.938;	-1;	3.7881340886759802;	0.9706847083327685;
-2212;	0.938;	-1;	4.947346721334376;	0.9824970621907473;
-2212;	0.938;	-1;	2.249935121853295;	0.9230001449055327;
-2212;	0.938;	-1;	6.075736133259575;	0.9882915881487433;
-2212;	0.938;	-1;	2.0398790332245196;	0.9085486741693478;
-2212;	0.938;	-1;	6.859630560305999;	0.9907799058613597;
-2212;	0.938;	-1;	6.845497255590715;	0.9907423223028745;
-2212;	0.938;	-1;	12.335143992513625;	0.9971212183891718;
-2212;	0.938;	-1;	8.579402671061722;	0.9940763515738288;
-2212;	0.938;	-1;	2.522301560442962;	0.9372863043944133;
-2212;	0.938;	-1;	13.212083492000572;	0.997489298473381;
-2212;	0.938;	-1;	14.203255371881617;	0.9978263875658971;
-2212;	0.938;	-1;	6.9314151124716235;	0.9909673247626278;
-2212;	0.938;	-1;	9.461735792722545;	0.9951219392876729;
-2212;	0.938;	-1;	1.811583563694758;	0.8880227291290264;
-2212;	0.938;	-1;	14.719004080934845;	0.997975589948925;
-2212;	0.938;	-1;	14.085423992856054;	0.9977899897884291;
-2212;	0.938;	-1;	10.516146699832834;	0.9960456018859919;
-2212;	0.938;	-1;	3.794441550404486;	0.970777861518572;
-2212;	0.938;	-1;	11.958655721647188;	0.9969379474812718;
-2212;	0.938;	-1;	8.160768526793357;	0.9934591193460152;
-2212;	0.938;	-1;	1.9769061846228313;	0.9034599300747764;
-2212;	0.938;	-1;	0.8141996083129738;	0.65551253364367;
-2212;	0.938;	-1;	15.096647212428627;	0.9980753159851835;
-2212;	0.938;	-1;	7.699366463052723;	0.9926605436337329;
-2212;	0.938;	-1;	4.6758938062445345;	0.9804667467424397;
-2212;	0.938;	-1;	8.888851722414149;	0.9944782640294483;
-2212;	0.938;	-1;	9.96308752475657;	0.9955973684339998;
-2212;	0.938;	-1;	5.698603696629201;	0.9867223409283384;
-2212;	0.938;	-1;	2.117034243202032;	0.9142764200536102;
-2212;	0.938;	-1;	8.130419928553014;	0.9934106801139163;
-2212;	0.938;	-1;	3.655567389483061;	0.9686208184082299;
-2212;	0.938;	-1;	3.4080394731801453;	0.9641482925932499;
-2212;	0.938;	-1;	14.60070210966507;	0.9979427531158342;
-2212;	0.938;	-1;	6.105753119095219;	0.9884044368423942;
-2212;	0.938;	-1;	17.379043922607742;	0.9985466295369014;
-2212;	0.938;	-1;	18.530733588764477;	0.9987213347618369;
-2212;	0.938;	-1;	9.58804870183819;	0.9952487112684503;
-2212;	0.938;	-1;	14.901623547927956;	0.998024758208079;
-2212;	0.938;	-1;	19.097513965815264;	0.9987959705709599;
-2212;	0.938;	-1;	4.3393179497945304;	0.9774249076956806;
-2212;	0.938;	-1;	15.825304221941328;	0.998248020317211;
-2212;	0.938;	-1;	9.814546052732545;	0.9954640060481006;
-2212;	0.938;	-1;	1.128722964070015;	0.7690926711630192;
-2212;	0.938;	-1;	2.0932149250569085;	0.9125642745246094;
-2212;	0.938;	-1;	5.7540970975875965;	0.9869722508548133;
-2212;	0.938;	-1;	4.216772818696782;	0.9761409887567162;
-2212;	0.938;	-1;	5.603311025285497;	0.9862762215241064;
-2212;	0.938;	-1;	3.8967498797337505;	0.9722296805527344;
-2212;	0.938;	-1;	10.684550161044328;	0.996168563386809;
-2212;	0.938;	-1;	4.441567714251917;	0.9784193357906741;
-2212;	0.938;	-1;	13.392521377765524;	0.9975562501360712;
-2212;	0.938;	-1;	6.742447332702867;	0.9904612427264223;
-2212;	0.938;	-1;	11.997915742577218;	0.9969578630139039;
-2212;	0.938;	-1;	5.753323086103283;	0.9869688135209469;
-2212;	0.938;	-1;	1.9077242864221757;	0.8973918875312643;
-2212;	0.938;	-1;	19.178960263285937;	0.9988061567698372;
-2212;	0.938;	-1;	6.681793460490248;	0.990289806571545;
-2212;	0.938;	-1;	1.9254431924993267;	0.8989965652756022;
-2212;	0.938;	-1;	12.151631482521267;	0.9970340011735671;
-2212;	0.938;	-1;	11.263250944412274;	0.9965501813079691;
-2212;	0.938;	-1;	3.2723646224267244;	0.9612878016345414;
-2212;	0.938;	-1;	1.2418065099269693;	0.7979457597083557;
-2212;	0.938;	-1;	18.78869550627175;	0.998756139908821;
-2212;	0.938;	-1;	9.276273091826965;	0.9949264297637072;
-2212;	0.938;	-1;	6.336053083342421;	0.9892187236040167;
-2212;	0.938;	-1;	5.294746837277963;	0.984667715469519;
-2212;	0.938;	-1;	31.05938309815269;	0.9995442852562805;
-2212;	0.938;	-1;	8.33669646951213;	0.9937297051622349;
-2212;	0.938;	-1;	1.7013048493455722;	0.8757193701206323;
-2212;	0.938;	-1;	34.60986094432013;	0.9996329402174;
-2212;	0.938;	-1;	7.269451372861917;	0.9917777579868882;
-2212;	0.938;	-1;	13.50678365098253;	0.9975972733789601;
-2212;	0.938;	-1;	5.649214835050708;	0.9864938662843139;
-2212;	0.938;	-1;	5.560528143723579;	0.9860686363661872;
-2212;	0.938;	-1;	9.174375334341244;	0.9948139819142078;
-2212;	0.938;	-1;	7.23163940932179;	0.991692621454998;
-2212;	0.938;	-1;	14.119766323986527;	0.9978006917659467;
-2212;	0.938;	-1;	5.934566708974549;	0.98773825729581;
-2212;	0.938;	-1;	6.397992721351127;	0.9894231783817744;
-2212;	0.938;	-1;	5.9858881034714555;	0.9879438430105307;
-2212;	0.938;	-1;	7.008196967270897;	0.9911615627768656;
-2212;	0.938;	-1;	4.355923589957731;	0.9775909697384538;
-2212;	0.938;	-1;	1.844204378701016;	0.891332604983526;
-2212;	0.938;	-1;	3.6961337107654804;	0.9692745886167643;
-2212;	0.938;	-1;	9.89725409553362;	0.9955389964349716;
-2212;	0.938;	-1;	4.780992033544189;	0.981292405936172;
-2212;	0.938;	-1;	3.36792363886891;	0.9633358155196738;
-2212;	0.938;	-1;	2.911753167935943;	0.9518303393809903;
-2212;	0.938;	-1;	1.9329178390951747;	0.8996628159701469;
-2212;	0.938;	-1;	1.6041581864049443;	0.8632535447193845;
-2212;	0.938;	-1;	3.9282225471122434;	0.9726548737159271;
-2212;	0.938;	-1;	1.2862833350661897;	0.8079820910591842;
-2212;	0.938;	-1;	4.812072182407076;	0.9815266489317405;
-2212;	0.938;	-1;	6.235094988983648;	0.9888726113203801;
-2212;	0.938;	-1;	2.8603402006359313;	0.9502114887486042;
-2212;	0.938;	-1;	4.8345020286271465;	0.9816929993929252;
-2212;	0.938;	-1;	1.807716292723269;	0.8876209337130624;
-2212;	0.938;	-1;	8.968190321183254;	0.9945747397102971;
-2212;	0.938;	-1;	7.798623845311459;	0.9928441935534964;
-2212;	0.938;	-1;	3.6559810253808758;	0.9686275878328791;
-2212;	0.938;	-1;	1.014798523700148;	0.7343477965429959;
-2212;	0.938;	-1;	2.557007566863657;	0.9388252111324341;
-2212;	0.938;	-1;	11.328702568444145;	0.996589725744434;
-2212;	0.938;	-1;	17.18489567431289;	0.998513678401299;
-2212;	0.938;	-1;	13.281441656833831;	0.9975153553116997;
-2212;	0.938;	-1;	17.071439573414786;	0.99849390144299;
-2212;	0.938;	-1;	6.908528002508278;	0.9909081924028768;
-2212;	0.938;	-1;	2.26615734007703;	0.9239765333721073;
-2212;	0.938;	-1;	2.3504983169846367;	0.9287760583373145;
-2212;	0.938;	-1;	4.822791827811875;	0.9816064299592457;
-2212;	0.938;	-1;	4.5482084261327556;	0.9793887613433819;
-2212;	0.938;	-1;	16.954899255605145;	0.9984731733613591;
-2212;	0.938;	-1;	4.79561753404439;	0.9814031809796632;
-2212;	0.938;	-1;	5.88501659751211;	0.9875347685149625;
-2212;	0.938;	-1;	13.944293788041588;	0.9977451803344076;
-2212;	0.938;	-1;	1.716539778542286;	0.8775287746179837;
-2212;	0.938;	-1;	14.908791488007134;	0.9980266514721509;
-2212;	0.938;	-1;	15.72557519557927;	0.9982257876084704;
-2212;	0.938;	-1;	2.03116835074816;	0.9078679210724176;
-2212;	0.938;	-1;	2.5960878646503858;	0.9404932624497111;
-2212;	0.938;	-1;	12.335516054296635;	0.9971213912961047;
-2212;	0.938;	-1;	20.60076279600665;	0.9989650140895528;
-2212;	0.938;	-1;	23.023663844446414;	0.9991711296821743;
-2212;	0.938;	-1;	2.033733360100335;	0.90806912997279;
-2212;	0.938;	-1;	2.973918297294833;	0.9536868573884176;
-2212;	0.938;	-1;	9.577078579739231;	0.9952378979229423;
-2212;	0.938;	-1;	8.594647415730618;	0.994097161531252;
-2212;	0.938;	-1;	1.9398116248609425;	0.900271770408373;
-2212;	0.938;	-1;	4.525600910608446;	0.9791887211707773;
-2212;	0.938;	-1;	10.286826545306624;	0.9958684323725624;
-2212;	0.938;	-1;	16.33469631123646;	0.9983553211398377;
-2212;	0.938;	-1;	1.3618242132933311;	0.823548725371808;
-2212;	0.938;	-1;	6.384127250490548;	0.9893779158254858;
-2212;	0.938;	-1;	10.742955902072856;	0.99620987463217;
-2212;	0.938;	-1;	5.7721454373702334;	0.987052020795107;
-2212;	0.938;	-1;	8.60169058094076;	0.9941067389515066;
-2212;	0.938;	-1;	4.313086055986594;	0.9771588377817145;
-2212;	0.938;	-1;	4.297476825423728;	0.9769983012619977;
-2212;	0.938;	-1;	4.319676873903533;	0.9772261240415876;
-2212;	0.938;	-1;	2.9921169953349085;	0.9542105320966492;
-2212;	0.938;	-1;	2.398691488169331;	0.9313242348115631;
-2212;	0.938;	-1;	4.9957734783843035;	0.9828260997628935;
-2212;	0.938;	-1;	3.5723914945611717;	0.9672145249604331;
-2212;	0.938;	-1;	18.317956105942166;	0.9986915154459279;
-2212;	0.938;	-1;	15.904994850972573;	0.9982654870900435;
-2212;	0.938;	-1;	5.793976796587987;	0.9871475419062872;
-2212;	0.938;	-1;	7.635711234292864;	0.9925390343940322;
-2212;	0.938;	-1;	1.6992504231260321;	0.8754725115462714;
-2212;	0.938;	-1;	6.508303263748317;	0.9897732427861852;
-2212;	0.938;	-1;	4.67681380127935;	0.9804742073233949;
-2212;	0.938;	-1;	22.079082128683613;	0.9990987894726465;
-2212;	0.938;	-1;	3.6382446813408524;	0.9683353736757544;
-2212;	0.938;	-1;	12.018162466481515;	0.9969680578874831;
-2212;	0.938;	-1;	4.85420558014038;	0.9818373002966269;
-2212;	0.938;	-1;	2.3309510218020457;	0.9277034610227463;
-2212;	0.938;	-1;	7.627624881370413;	0.9925233837321107;
-2212;	0.938;	-1;	3.872604357566236;	0.9718968145584758;
-2212;	0.938;	-1;	14.326927197242435;	0.9978636317420676;
-2212;	0.938;	-1;	7.822199036867637;	0.9928868036390412;
-2212;	0.938;	-1;	0.6225978451641155;	0.5530169123252582;
-2212;	0.938;	-1;	2.9280545599158496;	0.9523275613487224;
-2212;	0.938;	-1;	5.445780575783512;	0.9854882110495734;
-2212;	0.938;	-1;	3.7055049955628183;	0.969422755996372;
-2212;	0.938;	-1;	3.6798069886239957;	0.9690139060894402;
-2212;	0.938;	-1;	11.944427514444065;	0.9969306816716326;
-2212;	0.938;	-1;	6.504037523484931;	0.9897600291510885;
-2212;	0.938;	-1;	6.026652692741884;	0.9881034993447758;
-2212;	0.938;	-1;	7.5135074562181;	0.9922971821391363;
-2212;	0.938;	-1;	8.380710237469435;	0.9937947826809865;
-2212;	0.938;	-1;	10.801252822764589;	0.996250447438937;
-2212;	0.938;	-1;	3.355661391314386;	0.9630820530342324;
-2212;	0.938;	-1;	3.1151472926724604;	0.9575334279049007;
-2212;	0.938;	-1;	13.101731120123057;	0.9974469889353775;
-2212;	0.938;	-1;	1.8994141509225944;	0.8966268149226468;
-2212;	0.938;	-1;	5.83454719092442;	0.987322286278347;
-2212;	0.938;	-1;	15.208719521807646;	0.9981034969313394;
-2212;	0.938;	-1;	9.332149418183572;	0.994986549204458;
-2212;	0.938;	-1;	9.537672574031467;	0.9951987498024703;
-2212;	0.938;	-1;	4.9921200354801165;	0.9828015984025893;
-2212;	0.938;	-1;	20.967435847334787;	0.9990008429362996;
-2212;	0.938;	-1;	19.16039371121194;	0.9988038461160392;
-2212;	0.938;	-1;	15.126288575696584;	0.9980828301302805;
-2212;	0.938;	-1;	5.548404558944996;	0.9860089613211235;
-2212;	0.938;	-1;	7.682748315195351;	0.992629108681626;
-2212;	0.938;	-1;	1.499881075476875;	0.847852359115553;
-2212;	0.938;	-1;	4.645777596340273;	0.9802201664142604;
-2212;	0.938;	-1;	1.5660862780284488;	0.8578918560347328;
-2212;	0.938;	-1;	1.0452037498861166;	0.7442434748469177;
-2212;	0.938;	-1;	5.2523936989746876;	0.9844252221876237;
-2212;	0.938;	-1;	0.8033008751777194;	0.6504649679006534;
-2212;	0.938;	-1;	14.228865162203906;	0.9978341794893514;
-2212;	0.938;	-1;	9.804358161904327;	0.9954546384878727;
-2212;	0.938;	-1;	6.135204440365537;	0.9885135897461097;
-2212;	0.938;	-1;	8.530893685127392;	0.9940093989508973;
-2212;	0.938;	-1;	5.01369975939782;	0.9829455712329971;
-2212;	0.938;	-1;	5.022303516519487;	0.9830024733182494;
-2212;	0.938;	-1;	12.722498297402165;	0.997293146626443;
-2212;	0.938;	-1;	2.398427257834809;	0.9313106256889312;
-2212;	0.938;	-1;	7.283173745085037;	0.991808332868329;
-2212;	0.938;	-1;	10.956103777595802;	0.9963551142965934;
-2212;	0.938;	-1;	2.7141766991594336;	0.9451498619575005;
-2212;	0.938;	-1;	2.5795130589526405;	0.9397939791389492;
-2212;	0.938;	-1;	7.14354360749315;	0.9914890856225458;
-2212;	0.938;	-1;	8.61530770619349;	0.9941251899755567;
-2212;	0.938;	-1;	3.8009259864588256;	0.9708731730994612;
-2212;	0.938;	-1;	2.189200173967746;	0.9191797856478646;
-2212;	0.938;	-1;	3.0986627421881523;	0.9571091229934124;
-2212;	0.938;	-1;	8.578084960016485;	0.9940745476723417;
-2212;	0.938;	-1;	17.445751469480474;	0.998557698842365;
-2212;	0.938;	-1;	0.9831571494557725;	0.7235276105527759;
-2212;	0.938;	-1;	16.023561112052494;	0.9982909956387791;
-2212;	0.938;	-1;	19.44670557434562;	0.9988387476602214;
-2212;	0.938;	-1;	21.61675653093443;	0.9990598831183204;
-2212;	0.938;	-1;	6.538118157868516;	0.9898648915702633;
-2212;	0.938;	-1;	14.514047424833812;	0.9979181914916104;
-2212;	0.938;	-1;	2.0204265917981283;	0.907018433090679;
-2212;	0.938;	-1;	13.53027018938369;	0.9976055777819692;
-2212;	0.938;	-1;	1.125393636707619;	0.7681635477628839;
-2212;	0.938;	-1;	10.21714377383098;	0.995812238837215;
-2212;	0.938;	-1;	3.6201437030676002;	0.9680329913295873;
-2212;	0.938;	-1;	3.671000858944738;	0.9688719443345031;
-2212;	0.938;	-1;	17.878270653585318;	0.9986264983296064;
-2212;	0.938;	-1;	2.9444671498205324;	0.9528206237794666;
-2212;	0.938;	-1;	1.4832366689577898;	0.845175165811566;
-2212;	0.938;	-1;	3.5090275682161574;	0.9660799057903723;
-2212;	0.938;	-1;	2.531484504660015;	0.9376989083895291;
-2212;	0.938;	-1;	3.639406911275792;	0.9683546446786692;
-2212;	0.938;	-1;	2.6240804684929158;	0.941647716236751;
-2212;	0.938;	-1;	1.6800589280349663;	0.8731329601280564;
-2212;	0.938;	-1;	4.402000706749716;	0.9780423823775422;
-2212;	0.938;	-1;	2.074441209284081;	0.9111801049372222;
-2212;	0.938;	-1;	1.9439384892321052;	0.9006338014473493;
-2212;	0.938;	-1;	9.523141338261707;	0.9951841920500386;
-2212;	0.938;	-1;	2.2279302108473775;	0.9216466010051556;
-2212;	0.938;	-1;	3.1704544342609626;	0.9589128687287412;
-2212;	0.938;	-1;	10.681033380790689;	0.9961660544281854;
-2212;	0.938;	-1;	10.657067098927547;	0.9961488906005012;
-2212;	0.938;	-1;	9.695048546805529;	0.9953522821904132;
-2212;	0.938;	-1;	7.12992273825355;	0.9914569523015306;
-2212;	0.938;	-1;	8.214263914392392;	0.993543216230991;
-2212;	0.938;	-1;	4.7661910890145816;	0.9811793009771319;
-2212;	0.938;	-1;	4.808257008721975;	0.9814981303664673;
-2212;	0.938;	-1;	19.28107134338974;	0.9988187459540699;
-2212;	0.938;	-1;	2.7443316387073193;	0.9462537398938091;
-2212;	0.938;	-1;	3.8255180235270094;	0.9712304954242291;
-2212;	0.938;	-1;	2.730419799957508;	0.9457485350541676;
-2212;	0.938;	-1;	9.874027683967594;	0.9955181257993815;
-2212;	0.938;	-1;	14.631053252690219;	0.9979512533208399;
-2212;	0.938;	-1;	2.4008465286914946;	0.9314350841781288;
-2212;	0.938;	-1;	5.120720736253443;	0.9836337622532028;
-2212;	0.938;	-1;	2.789155444247595;	0.9478356270116736;
-2212;	0.938;	-1;	8.911426246119303;	0.9945059742090986;
-2212;	0.938;	-1;	5.777634949917606;	0.9870761389736665;
-2212;	0.938;	-1;	10.248790796427235;	0.9958379005133503;
-2212;	0.938;	-1;	13.522405975024895;	0.9976028019372252;
-2212;	0.938;	-1;	4.052695242140099;	0.9742454816936204;
-2212;	0.938;	-1;	10.453403445523808;	0.9959982747905615;
-2212;	0.938;	-1;	12.789971635081768;	0.9973215168952321;
-2212;	0.938;	-1;	1.6551425276996539;	0.8700028177625934;
-2212;	0.938;	-1;	32.97079597836112;	0.9995955607592911;
-2212;	0.938;	-1;	9.764431675145513;	0.995417646413585;
-2212;	0.938;	-1;	3.713563526146281;	0.9695493255001327;
-2212;	0.938;	-1;	17.667779752762204;	0.998593645467006;
-2212;	0.938;	-1;	7.7103837162333235;	0.9926812735967332;
-2212;	0.938;	-1;	6.051277065097003;	0.988198419148822;
-2212;	0.938;	-1;	14.110036169582452;	0.9977976674900546;
-2212;	0.938;	-1;	6.463762266965347;	0.9896340060251299;
-2212;	0.938;	-1;	7.169472259136582;	0.9915497576719011;
-2212;	0.938;	-1;	1.04372079967693;	0.7437718609902303;
-2212;	0.938;	-1;	2.454317449833456;	0.9341045764888191;
-2212;	0.938;	-1;	16.382179198681108;	0.9983648180156168;
-2212;	0.938;	-1;	21.852885064837665;	0.9990800621027202;
-2212;	0.938;	-1;	9.577239329868759;	0.995238056641512;
-2212;	0.938;	-1;	2.7386595656455732;	0.9460485918697097;
-2212;	0.938;	-1;	7.681968754825212;	0.9926276291244056;
-2212;	0.938;	-1;	4.981047908601663;	0.9827270262771349;
