# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=14628
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	8.672672941992912;	0.9942019782236029;
-2212;	0.938;	-1;	1.8936711928719303;	0.8960933536395834;
-2212;	0.938;	-1;	5.675738824708873;	0.9866172888705976;
-2212;	0.938;	-1;	3.144390735461641;	0.9582711278726639;
-2212;	0.938;	-1;	8.586352550592778;	0.9940858521466182;
-2212;	0.938;	-1;	5.973749998681063;	0.9878956861298156;
-2212;	0.938;	-1;	9.256398214716995;	0.9949047853524849;
-2212;	0.938;	-1;	7.783896250513492;	0.9928173808326121;
-2212;	0.938;	-1;	6.0978194223355775;	0.9883747683709886;
-2212;	0.938;	-1;	7.675627323205902;	0.9926155769732182;
-2212;	0.938;	-1;	1.869973037087166;	0.8938502689733338;
-2212;	0.938;	-1;	5.9006905938736525;	0.9875996782747785;
-2212;	0.938;	-1;	13.00905810603135;	0.9974106271148679;
-2212;	0.938;	-1;	5.766979243124168;	0.9870292618003117;
-2212;	0.938;	-1;	9.635314473488917;	0.9952948839021923;
-2212;	0.938;	-1;	6.128402174454611;	0.9884885155908107;
-2212;	0.938;	-1;	1.6038235194961445;	0.8632076467713086;
-2212;	0.938;	-1;	7.6155184804269895;	0.9924998606369838;
-2212;	0.938;	-1;	8.998523213124805;	0.9946109591747793;
-2212;	0.938;	-1;	8.379205025153759;	0.9937925738287331;
-2212;	0.938;	-1;	4.025251803352183;	0.9739067780338121;
-2212;	0.938;	-1;	4.665854256984566;	0.9803850563923813;
-2212;	0.938;	-1;	3.280816228715805;	0.961475632722286;
-2212;	0.938;	-1;	0.8538506868375757;	0.6731575669501174;
-2212;	0.938;	-1;	3.6581094330904045;	0.9686623865701002;
-2212;	0.938;	-1;	3.7098136735569684;	0.9694905257187316;
-2212;	0.938;	-1;	31.58752501238874;	0.9995593869296556;
-2212;	0.938;	-1;	5.262006940552721;	0.9844807611332481;
-2212;	0.938;	-1;	18.61831266710378;	0.9987333131574324;
-2212;	0.938;	-1;	4.759774735327397;	0.9811299529648417;
-2212;	0.938;	-1;	5.424600543924409;	0.9853771473499816;
-2212;	0.938;	-1;	1.854213248744599;	0.892320430186912;
-2212;	0.938;	-1;	1.9125094709036736;	0.8978287949198882;
-2212;	0.938;	-1;	2.5207168739594694;	0.9372147008565699;
-2212;	0.938;	-1;	2.120552285786889;	0.9145252206525641;
-2212;	0.938;	-1;	4.615151025753801;	0.9799646369561442;
-2212;	0.938;	-1;	17.076265598448312;	0.9984947506967652;
-2212;	0.938;	-1;	8.899662274690707;	0.9944915599818532;
-2212;	0.938;	-1;	22.594522420899295;	0.9991393859590043;
-2212;	0.938;	-1;	12.297225303508755;	0.9971035146589781;
-2212;	0.938;	-1;	44.540198727676014;	0.9997783197769102;
-2212;	0.938;	-1;	4.3277703893282045;	0.9773083501758966;
-2212;	0.938;	-1;	3.9792831898276604;	0.973324487231377;
-2212;	0.938;	-1;	0.9236501045656629;	0.7016354457478563;
-2212;	0.938;	-1;	16.61255932154155;	0.9984097490136475;
-2212;	0.938;	-1;	2.5921417879369564;	0.9403278544162462;
-2212;	0.938;	-1;	2.9290382055848982;	0.9523573237168297;
-2212;	0.938;	-1;	2.8551870600715463;	0.9500448614930568;
-2212;	0.938;	-1;	7.034485551228604;	0.9912266344226953;
-2212;	0.938;	-1;	12.894565217960782;	0.9973646224871872;
-2212;	0.938;	-1;	6.840014183137708;	0.9907276800059153;
-2212;	0.938;	-1;	8.168391322528324;	0.9934712023950856;
-2212;	0.938;	-1;	2.8856815372279043;	0.9510191971187559;
-2212;	0.938;	-1;	5.743162646208881;	0.9869235660861362;
-2212;	0.938;	-1;	10.97357436731191;	0.9963666476874601;
-2212;	0.938;	-1;	3.1131759893974835;	0.9574830124968079;
-2212;	0.938;	-1;	9.580355232944136;	0.9952411316026336;
-2212;	0.938;	-1;	1.6780219787202906;	0.8728810440405731;
-2212;	0.938;	-1;	13.484655645272554;	0.9975894097861483;
-2212;	0.938;	-1;	15.563561375920399;	0.9981887577147791;
-2212;	0.938;	-1;	4.53064268046797;	0.9792335816300662;
-2212;	0.938;	-1;	3.221016408587513;	0.9601171462612379;
-2212;	0.938;	-1;	4.02604029682019;	0.9739166012965158;
-2212;	0.938;	-1;	6.9214435007392066;	0.9909416323799032;
-2212;	0.938;	-1;	5.099154314797308;	0.9834984455159149;
-2212;	0.938;	-1;	2.184771676195936;	0.9188906368008676;
-2212;	0.938;	-1;	2.228759507642087;	0.921698230544843;
-2212;	0.938;	-1;	6.5615723161431365;	0.9899361292623441;
-2212;	0.938;	-1;	3.5234073675983026;	0.9663424189562962;
-2212;	0.938;	-1;	8.656921973208085;	0.9941810443994886;
-2212;	0.938;	-1;	3.9813758764783813;	0.9733514114942867;
-2212;	0.938;	-1;	9.57579831063207;	0.9952366335512309;
-2212;	0.938;	-1;	2.0648159811968716;	0.910458265629512;
-2212;	0.938;	-1;	6.803618469145665;	0.9906296045278519;
-2212;	0.938;	-1;	11.606242387864825;	0.9967500905623109;
-2212;	0.938;	-1;	4.9731301668294385;	0.9826734040951353;
-2212;	0.938;	-1;	19.445825465602532;	0.9988386427254418;
-2212;	0.938;	-1;	5.3683550745498385;	0.9850759896655972;
-2212;	0.938;	-1;	2.5435946063122956;	0.9382370343001076;
-2212;	0.938;	-1;	4.464681886662923;	0.9786351171909837;
-2212;	0.938;	-1;	8.708573244835;	0.9942492726111508;
-2212;	0.938;	-1;	0.9782862453970208;	0.7218128537573983;
-2212;	0.938;	-1;	7.082508441264649;	0.991343671406141;
-2212;	0.938;	-1;	1.0807653900176486;	0.7552266137535536;
-2212;	0.938;	-1;	5.352742135262075;	0.9849907547949137;
-2212;	0.938;	-1;	2.676885996212764;	0.9437384849550847;
-2212;	0.938;	-1;	0.42084509858649705;	0.40934935225113916;
-2212;	0.938;	-1;	3.0169280341435063;	0.9549106148928299;
-2212;	0.938;	-1;	26.190885567964997;	0.9993592954956186;
-2212;	0.938;	-1;	6.128317690838897;	0.9884882036587215;
-2212;	0.938;	-1;	7.967937784709416;	0.9931419877524119;
-2212;	0.938;	-1;	7.384867437004202;	0.9920297155867279;
-2212;	0.938;	-1;	7.637898047482763;	0.9925432584328024;
-2212;	0.938;	-1;	3.3192375746398453;	0.962312847825151;
-2212;	0.938;	-1;	22.221419694170216;	0.999110282409449;
-2212;	0.938;	-1;	6.071476652992169;	0.988275442068101;
-2212;	0.938;	-1;	24.8168687544275;	0.9992864626818858;
-2212;	0.938;	-1;	6.787609702419329;	0.9905859746647565;
-2212;	0.938;	-1;	4.072747816485327;	0.9744888689620786;
-2212;	0.938;	-1;	15.14446534932237;	0.9980874162544542;
-2212;	0.938;	-1;	7.081465009802267;	0.9913411532923893;
-2212;	0.938;	-1;	3.180315823673492;	0.9591519009597969;
-2212;	0.938;	-1;	7.0405478913060335;	0.991241538891362;
-2212;	0.938;	-1;	3.8882292338454016;	0.9721128852901472;
-2212;	0.938;	-1;	22.201665862401043;	0.9991087005777342;
-2212;	0.938;	-1;	1.4614672122469938;	0.8415749861826988;
-2212;	0.938;	-1;	5.1296655594362335;	0.9836894019195129;
-2212;	0.938;	-1;	23.411751228682828;	0.9991983488749985;
-2212;	0.938;	-1;	11.108565435431705;	0.9964539497117064;
-2212;	0.938;	-1;	2.478651974992859;	0.935269809944215;
-2212;	0.938;	-1;	3.429006230272555;	0.9645624266078014;
-2212;	0.938;	-1;	15.47938547408799;	0.9981690595316186;
-2212;	0.938;	-1;	19.015392484342687;	0.99878556744577;
-2212;	0.938;	-1;	0.489282984795803;	0.46248552524749137;
-2212;	0.938;	-1;	13.82316619045863;	0.9977056272894917;
-2212;	0.938;	-1;	3.9375857881024;	0.9727795123811755;
-2212;	0.938;	-1;	12.545441330149211;	0.9972165234251246;
-2212;	0.938;	-1;	11.123618338098625;	0.9964634897008381;
-2212;	0.938;	-1;	1.9965759506129488;	0.9050918712910498;
-2212;	0.938;	-1;	16.19816693257308;	0.9983275491177737;
-2212;	0.938;	-1;	4.083837884375921;	0.974622014283868;
-2212;	0.938;	-1;	3.7925459712868346;	0.9707499122556057;
-2212;	0.938;	-1;	3.263185890659771;	0.961082281427391;
-2212;	0.938;	-1;	1.6805803295531576;	0.8731973313066149;
-2212;	0.938;	-1;	2.3115107263216412;	0.9266134513669074;
-2212;	0.938;	-1;	11.101483301344238;	0.9964494479747149;
-2212;	0.938;	-1;	4.139990959538468;	0.9752806362622897;
-2212;	0.938;	-1;	14.01866862335996;	0.9977689625730183;
-2212;	0.938;	-1;	1.875520048133317;	0.894381411274375;
-2212;	0.938;	-1;	3.335391004395955;	0.9626568615360553;
-2212;	0.938;	-1;	4.650384544546504;	0.980258184855119;
-2212;	0.938;	-1;	11.707048384967107;	0.9968055509152923;
-2212;	0.938;	-1;	13.700998749440712;	0.9976646723469348;
-2212;	0.938;	-1;	7.912482742857959;	0.9930465252740021;
-2212;	0.938;	-1;	4.680239903287437;	0.9805019536605007;
-2212;	0.938;	-1;	10.225410583508518;	0.9958189649638578;
-2212;	0.938;	-1;	9.567805289347657;	0.9952287284107504;
-2212;	0.938;	-1;	7.082741201627023;	0.9913442329776614;
-2212;	0.938;	-1;	7.903338811629171;	0.9930305939462081;
-2212;	0.938;	-1;	1.6118021253950499;	0.8642960710345414;
-2212;	0.938;	-1;	6.46115536104194;	0.989625769270766;
-2212;	0.938;	-1;	1.9783342776704853;	0.9035797548674528;
-2212;	0.938;	-1;	4.551729788346655;	0.9794196626657481;
-2212;	0.938;	-1;	17.551280606488774;	0.9985749537663853;
-2212;	0.938;	-1;	7.416360203095923;	0.9920964630958214;
-2212;	0.938;	-1;	21.626249522976376;	0.9990607071165745;
-2212;	0.938;	-1;	19.18025620506134;	0.9988063178031431;
-2212;	0.938;	-1;	8.016496181806604;	0.9932239783486262;
-2212;	0.938;	-1;	3.0130449281731595;	0.9548020865198966;
-2212;	0.938;	-1;	1.5924120354195392;	0.8616297220747918;
-2212;	0.938;	-1;	1.7997121795412179;	0.8867828504664932;
-2212;	0.938;	-1;	17.070255223133017;	0.9984936929186672;
-2212;	0.938;	-1;	8.009183329677127;	0.9932117246603894;
-2212;	0.938;	-1;	8.194224276835309;	0.9935119035054687;
-2212;	0.938;	-1;	1.2840208699717461;	0.8074878586424283;
-2212;	0.938;	-1;	11.66630510667542;	0.9967833071656794;
-2212;	0.938;	-1;	4.247341117609228;	0.9764711999099414;
-2212;	0.938;	-1;	2.8558362409567533;	0.9500658976482753;
-2212;	0.938;	-1;	3.553326823571679;	0.9668791059173755;
-2212;	0.938;	-1;	6.653436388472727;	0.9902080744789532;
-2212;	0.938;	-1;	7.439992391165465;	0.9921460034872831;
-2212;	0.938;	-1;	5.496332573105816;	0.9857482719735459;
-2212;	0.938;	-1;	14.484397015123273;	0.9979096863327026;
-2212;	0.938;	-1;	13.711646979129531;	0.9976682854178537;
-2212;	0.938;	-1;	2.554341085503853;	0.9387089320824663;
-2212;	0.938;	-1;	10.256698803205348;	0.9958442761347556;
-2212;	0.938;	-1;	4.8389618755290895;	0.9817258103279652;
-2212;	0.938;	-1;	10.522773153635773;	0.9960505512285129;
-2212;	0.938;	-1;	8.387643464188319;	0.9938049418160079;
-2212;	0.938;	-1;	2.6695348214243246;	0.9434540236210345;
-2212;	0.938;	-1;	5.1633409264333885;	0.983896369147131;
-2212;	0.938;	-1;	7.790104345885298;	0.9928287014252681;
-2212;	0.938;	-1;	10.116887922828688;	0.9957293618075435;
-2212;	0.938;	-1;	8.948713019114704;	0.9945512902121534;
-2212;	0.938;	-1;	1.9633028159690498;	0.9023078304030783;
-2212;	0.938;	-1;	2.3523143772402637;	0.9288745399400165;
-2212;	0.938;	-1;	3.875976679640599;	0.97194365815255;
-2212;	0.938;	-1;	3.294791468191728;	0.9617832951215134;
-2212;	0.938;	-1;	1.5471467024303158;	0.8551156689469853;
-2212;	0.938;	-1;	20.079806304073976;	0.9989107023227551;
-2212;	0.938;	-1;	7.624395151883525;	0.9925171190666995;
-2212;	0.938;	-1;	3.260770890832565;	0.961027940813769;
-2212;	0.938;	-1;	2.1606928134542147;	0.9172921583537651;
-2212;	0.938;	-1;	2.0019764450867643;	0.905533053352205;
-2212;	0.938;	-1;	4.178969875815302;	0.9757230427508569;
-2212;	0.938;	-1;	7.490032634191389;	0.9922493838047639;
-2212;	0.938;	-1;	2.3903954191683434;	0.930895079079362;
-2212;	0.938;	-1;	3.764303187864389;	0.97032876650647;
-2212;	0.938;	-1;	4.201901459332548;	0.9759778539286925;
-2212;	0.938;	-1;	14.134202951833153;	0.997805167430923;
-2212;	0.938;	-1;	10.266222309599232;	0.9958519348250137;
-2212;	0.938;	-1;	6.461183304162558;	0.9896258576113484;
-2212;	0.938;	-1;	1.7077302862425319;	0.8764870366726851;
-2212;	0.938;	-1;	9.58207008419088;	0.9952428226538238;
-2212;	0.938;	-1;	23.22348259686116;	0.999185314448252;
-2212;	0.938;	-1;	4.282614596060799;	0.9768438878782505;
-2212;	0.938;	-1;	9.41656396103993;	0.9950753723023325;
-2212;	0.938;	-1;	2.6722055679047223;	0.9435576126969408;
-2212;	0.938;	-1;	22.22070588332927;	0.9991102253227955;
-2212;	0.938;	-1;	4.92197800182129;	0.9823209397782342;
-2212;	0.938;	-1;	3.431127740491389;	0.9646039375068788;
-2212;	0.938;	-1;	20.967166688882408;	0.9990008173219319;
-2212;	0.938;	-1;	7.5170499470260275;	0.9923043569287173;
-2212;	0.938;	-1;	14.301146274128447;	0.9978559470400966;
-2212;	0.938;	-1;	1.6789415488920394;	0.8729948567745871;
-2212;	0.938;	-1;	15.016018864749372;	0.9980546517905742;
-2212;	0.938;	-1;	29.805729695354028;	0.9995051726228622;
-2212;	0.938;	-1;	9.283335938693158;	0.9949340883220977;
-2212;	0.938;	-1;	3.385495152786369;	0.9636949984088145;
-2212;	0.938;	-1;	5.709472836461612;	0.9867718485335006;
-2212;	0.938;	-1;	12.097935143587604;	0.9970077320612645;
-2212;	0.938;	-1;	5.687414452700278;	0.9866710863489857;
-2212;	0.938;	-1;	9.165730587760148;	0.9948042709604273;
-2212;	0.938;	-1;	3.1180396871896936;	0.9576072412630867;
-2212;	0.938;	-1;	5.873405114596642;	0.9874863554754346;
-2212;	0.938;	-1;	4.7749661558921535;	0.9812464799574212;
-2212;	0.938;	-1;	1.675241250706778;	0.8725360119744823;
-2212;	0.938;	-1;	1.2468384114090325;	0.7991158438368534;
-2212;	0.938;	-1;	8.952999251811484;	0.994556463571962;
-2212;	0.938;	-1;	7.413713399665312;	0.992090885519747;
-2212;	0.938;	-1;	1.2263180763350754;	0.7942867712684843;
-2212;	0.938;	-1;	3.2057493590324557;	0.9597590432971975;
-2212;	0.938;	-1;	2.8199232923311937;	0.9488824238281638;
-2212;	0.938;	-1;	2.4660001837495877;	0.9346677532760334;
-2212;	0.938;	-1;	9.677018575479796;	0.995335068153102;
-2212;	0.938;	-1;	2.7543069433053393;	0.9466117773179524;
-2212;	0.938;	-1;	1.3604621461086817;	0.8232834169813305;
-2212;	0.938;	-1;	9.126768327798674;	0.994760163843644;
-2212;	0.938;	-1;	16.1365178028447;	0.9983147779469996;
-2212;	0.938;	-1;	1.3933490705767166;	0.8295411664303686;
-2212;	0.938;	-1;	14.650921768265128;	0.9979567892686201;
-2212;	0.938;	-1;	3.0379351520236573;	0.9554911702902371;
-2212;	0.938;	-1;	5.653531931103246;	0.9865140700358496;
-2212;	0.938;	-1;	2.7519021407399284;	0.9465257822216546;
-2212;	0.938;	-1;	17.044266798069636;	0.9984891063146994;
-2212;	0.938;	-1;	19.697572247579547;	0.9988680886483031;
-2212;	0.938;	-1;	18.542641497521334;	0.9987229733843874;
-2212;	0.938;	-1;	7.789758490794179;	0.9928280714528941;
-2212;	0.938;	-1;	3.931838389902235;	0.9727031058250054;
-2212;	0.938;	-1;	15.160379935847585;	0.9980914181283732;
-2212;	0.938;	-1;	0.5788318646316908;	0.5251506335662717;
-2212;	0.938;	-1;	9.20370941123719;	0.9948467323166273;
-2212;	0.938;	-1;	1.8751059413110502;	0.8943418895132065;
-2212;	0.938;	-1;	1.131438336356255;	0.7698468641158736;
-2212;	0.938;	-1;	7.543380929750598;	0.9923573748498844;
-2212;	0.938;	-1;	1.138462778911107;	0.771783036630345;
-2212;	0.938;	-1;	2.521057311224995;	0.9372300934063208;
-2212;	0.938;	-1;	8.976321350729876;	0.9945844843347263;
-2212;	0.938;	-1;	15.864075588122518;	0.9982565510784893;
-2212;	0.938;	-1;	1.4221093558359885;	0.8347691777248134;
-2212;	0.938;	-1;	13.124049552693542;	0.9974556316430614;
-2212;	0.938;	-1;	3.8668421961627812;	0.97181650661721;
-2212;	0.938;	-1;	3.294425311892197;	0.9617752804255871;
-2212;	0.938;	-1;	3.8540895037670846;	0.9716375599422818;
-2212;	0.938;	-1;	5.1562373182603185;	0.9838530371594099;
-2212;	0.938;	-1;	4.205291891131102;	0.9760151911953604;
-2212;	0.938;	-1;	3.2040826508331524;	0.9597196633381274;
-2212;	0.938;	-1;	2.769819371643032;	0.9471616795909197;
-2212;	0.938;	-1;	1.1005739359738627;	0.761081379723107;
-2212;	0.938;	-1;	8.67858501916044;	0.9942098066046618;
-2212;	0.938;	-1;	14.351532205912328;	0.997870927505102;
-2212;	0.938;	-1;	3.65781004243403;	0.9686574950800229;
-2212;	0.938;	-1;	13.106656039576723;	0.9974488998648489;
-2212;	0.938;	-1;	11.470050458900781;	0.9966728425120077;
-2212;	0.938;	-1;	7.684425276409746;	0.99263228994634;
-2212;	0.938;	-1;	8.003201149179308;	0.9932016760457584;
-2212;	0.938;	-1;	5.6609522777310435;	0.9865486917575782;
-2212;	0.938;	-1;	2.709079081005573;	0.9449599927174728;
-2212;	0.938;	-1;	3.389779252589056;	0.9637817849541587;
-2212;	0.938;	-1;	21.278294894616767;	0.9990297813126818;
-2212;	0.938;	-1;	7.4219381956818395;	0.9921081983047858;
-2212;	0.938;	-1;	4.219867025745206;	0.9761747250050444;
-2212;	0.938;	-1;	5.372908441723719;	0.9851007119118551;
-2212;	0.938;	-1;	1.4693960868033507;	0.8428994179969327;
-2212;	0.938;	-1;	11.478578155146655;	0.9966777597177631;
-2212;	0.938;	-1;	2.9265679130893236;	0.9522825279115408;
-2212;	0.938;	-1;	4.502813313042969;	0.9789841575479903;
-2212;	0.938;	-1;	2.2404756971913353;	0.922422443480788;
-2212;	0.938;	-1;	10.023076632136263;	0.9956495687236885;
-2212;	0.938;	-1;	5.144465591426674;	0.9837808467874795;
-2212;	0.938;	-1;	3.7573816096245802;	0.9702241879488949;
-2212;	0.938;	-1;	16.954643429834498;	0.998473127390425;
-2212;	0.938;	-1;	17.7256551704535;	0.9986027949456785;
-2212;	0.938;	-1;	15.904166254345462;	0.9982653068213835;
-2212;	0.938;	-1;	11.760507406162372;	0.9968343890911899;
-2212;	0.938;	-1;	4.538226060762879;	0.9793007869048754;
-2212;	0.938;	-1;	13.795153149036599;	0.9976963319281684;
-2212;	0.938;	-1;	8.80828380434628;	0.9943776434423223;
-2212;	0.938;	-1;	0.6624540241835957;	0.5768786893650084;
-2212;	0.938;	-1;	11.6901155982009;	0.9967963345385042;
-2212;	0.938;	-1;	7.351768568315517;	0.9919586522652831;
-2212;	0.938;	-1;	11.34390178940597;	0.9965988116519086;
-2212;	0.938;	-1;	5.500115214748687;	0.9857674517907924;
-2212;	0.938;	-1;	5.630298652429016;	0.9864048058407348;
-2212;	0.938;	-1;	1.6726368310039719;	0.8722116677785904;
-2212;	0.938;	-1;	6.619189901675053;	0.9901079914555816;
-2212;	0.938;	-1;	6.791009879883551;	0.9905952667476113;
-2212;	0.938;	-1;	12.359288449631881;	0.997132406788928;
-2212;	0.938;	-1;	21.316077620130418;	0.9990332127059757;
-2212;	0.938;	-1;	8.260844343073806;	0.9936151327563223;
-2212;	0.938;	-1;	1.8791843706845266;	0.894730218297894;
-2212;	0.938;	-1;	6.956164699592513;	0.9910306251389757;
-2212;	0.938;	-1;	5.17796579496466;	0.9839850377553986;
-2212;	0.938;	-1;	26.669847740496756;	0.999382080465697;
-2212;	0.938;	-1;	4.619487897610513;	0.9800011180751166;
-2212;	0.938;	-1;	9.43137581624362;	0.9950907146556194;
-2212;	0.938;	-1;	2.3665203924771068;	0.9296381611212807;
-2212;	0.938;	-1;	2.549377051187996;	0.938491605311774;
-2212;	0.938;	-1;	3.780007546107812;	0.9705640413917553;
-2212;	0.938;	-1;	4.877981843335726;	0.9820091883413679;
-2212;	0.938;	-1;	22.299214531164456;	0.9991164712512929;
-2212;	0.938;	-1;	26.871304249536625;	0.999391302501767;
-2212;	0.938;	-1;	0.6584008966017505;	0.5745165343779829;
-2212;	0.938;	-1;	3.075146966750071;	0.9564929925022035;
-2212;	0.938;	-1;	4.5545429572448874;	0.9794442999273422;
-2212;	0.938;	-1;	5.620794119688516;	0.9863597263808629;
-2212;	0.938;	-1;	3.000288754382318;	0.9544428594797546;
-2212;	0.938;	-1;	2.7902396451742275;	0.9478730440083577;
-2212;	0.938;	-1;	1.7167048689801052;	0.8775481790901316;
-2212;	0.938;	-1;	2.7648136191928017;	0.9469851367215539;
-2212;	0.938;	-1;	16.380639655894182;	0.9983645113880112;
-2212;	0.938;	-1;	1.57464109678682;	0.8591217083048205;
-2212;	0.938;	-1;	0.47431504926499013;	0.4512543310052745;
-2212;	0.938;	-1;	2.0643696969351204;	0.910424593541772;
-2212;	0.938;	-1;	18.40331452674779;	0.9987036018077824;
-2212;	0.938;	-1;	1.1802062874379378;	0.7828596646964209;
-2212;	0.938;	-1;	8.85154066315599;	0.9944320043091317;
-2212;	0.938;	-1;	15.266650107305956;	0.9981178219717564;
-2212;	0.938;	-1;	1.591465850276719;	0.8614977552131123;
-2212;	0.938;	-1;	6.444136389187927;	0.9895717555067229;
-2212;	0.938;	-1;	1.3780577115799613;	0.8266695821757674;
-2212;	0.938;	-1;	5.050574095618225;	0.9831874695810778;
-2212;	0.938;	-1;	4.373579456194434;	0.9777655549907887;
-2212;	0.938;	-1;	9.312775962885288;	0.9949658258622461;
-2212;	0.938;	-1;	21.017518804562428;	0.9990055919832133;
-2212;	0.938;	-1;	6.601129796171865;	0.9900545960044614;
-2212;	0.938;	-1;	23.802418971174923;	0.9992244174758126;
-2212;	0.938;	-1;	7.117476261534702;	0.9914274308174092;
-2212;	0.938;	-1;	10.487728690102735;	0.9960242706348825;
-2212;	0.938;	-1;	11.169218984692709;	0.9964921563658468;
-2212;	0.938;	-1;	3.8142697898518416;	0.9710678672353017;
-2212;	0.938;	-1;	15.670691399844872;	0.9982133714660646;
-2212;	0.938;	-1;	8.321272202709451;	0.9937066576251805;
-2212;	0.938;	-1;	7.818175838933082;	0.9928795589440063;
-2212;	0.938;	-1;	2.199278035352738;	0.9198323005587344;
-2212;	0.938;	-1;	5.682391374077379;	0.9866479812083918;
-2212;	0.938;	-1;	5.71127792815375;	0.9867800438674335;
-2212;	0.938;	-1;	7.901426998468821;	0.9930272561284194;
-2212;	0.938;	-1;	1.9549030870078956;	0.9015866458355195;
-2212;	0.938;	-1;	18.46540189222265;	0.9987122882676931;
-2212;	0.938;	-1;	6.3043804092675915;	0.98911189032208;
-2212;	0.938;	-1;	19.855854057077675;	0.9988860328593463;
-2212;	0.938;	-1;	11.064176488971649;	0.9964255921467554;
-2212;	0.938;	-1;	1.097526512096177;	0.7601925479355747;
-2212;	0.938;	-1;	1.3929047488849515;	0.8294586424456101;
-2212;	0.938;	-1;	13.426910430096754;	0.9975687064314476;
-2212;	0.938;	-1;	0.3178097945901133;	0.32089771825710517;
-2212;	0.938;	-1;	7.749249523961401;	0.9927537085713342;
-2212;	0.938;	-1;	2.57758828303746;	0.9397120006121088;
-2212;	0.938;	-1;	5.766862621961183;	0.9870287473531227;
-2212;	0.938;	-1;	27.426248564457502;	0.9994156647639634;
-2212;	0.938;	-1;	10.635843252613139;	0.9961335945853235;
-2212;	0.938;	-1;	1.7167008745264856;	0.8775477096391858;
-2212;	0.938;	-1;	5.285925744057516;	0.9846176757527288;
-2212;	0.938;	-1;	10.90268575861292;	0.9963195077802299;
-2212;	0.938;	-1;	6.04312198012385;	0.9881671091182341;
-2212;	0.938;	-1;	11.405743446921116;	0.9966354085548597;
-2212;	0.938;	-1;	4.754193199703143;	0.981086869005255;
-2212;	0.938;	-1;	7.288128193576798;	0.9918193301789239;
-2212;	0.938;	-1;	7.4382297871553416;	0.9921423245561624;
-2212;	0.938;	-1;	6.967089189723352;	0.9910583554411211;
-2212;	0.938;	-1;	2.9645736152681383;	0.9534145463869508;
-2212;	0.938;	-1;	5.568612056026618;	0.9861082167917774;
-2212;	0.938;	-1;	2.9273240822732625;	0.952305441529074;
-2212;	0.938;	-1;	4.595734296707872;	0.9798000886999996;
-2212;	0.938;	-1;	9.455114325954023;	0.9951151546295693;
-2212;	0.938;	-1;	5.41005859423112;	0.9853001579978267;
-2212;	0.938;	-1;	1.0709023974705818;	0.7522422713842509;
-2212;	0.938;	-1;	2.2511838261703643;	0.9230759420205352;
-2212;	0.938;	-1;	15.443168140764415;	0.9981604853241592;
-2212;	0.938;	-1;	3.7347486795879585;	0.9698783979114931;
-2212;	0.938;	-1;	6.946786399210934;	0.9910067170577599;
-2212;	0.938;	-1;	1.3732082515525459;	0.8257451799983049;
-2212;	0.938;	-1;	2.182935179698426;	0.9187702908097353;
-2212;	0.938;	-1;	17.111094173426842;	0.998500858385931;
-2212;	0.938;	-1;	4.84333926939978;	0.9817579297445647;
-2212;	0.938;	-1;	6.078004911789394;	0.988300174701011;
-2212;	0.938;	-1;	15.873199432217415;	0.9982585495248512;
-2212;	0.938;	-1;	5.86689279184689;	0.9874590801580833;
-2212;	0.938;	-1;	4.208224896966059;	0.9760474217102185;
-2212;	0.938;	-1;	29.52497531465808;	0.9994957243569418;
-2212;	0.938;	-1;	17.450521560208454;	0.9985584855351867;
-2212;	0.938;	-1;	9.840152465260077;	0.9954874234508212;
-2212;	0.938;	-1;	6.44996122083575;	0.9895902891343065;
-2212;	0.938;	-1;	2.407177189309711;	0.9317592228361646;
-2212;	0.938;	-1;	3.6890286454107404;	0.9691615442559707;
-2212;	0.938;	-1;	18.495827892763764;	0.9987165132589945;
-2212;	0.938;	-1;	5.349632817740298;	0.9849736937548248;
-2212;	0.938;	-1;	5.73574607377715;	0.9868903899258584;
-2212;	0.938;	-1;	16.325344636815515;	0.9983534410044536;
-2212;	0.938;	-1;	2.535720347071025;	0.937887904207886;
-2212;	0.938;	-1;	2.4045413806713745;	0.9316245357142614;
-2212;	0.938;	-1;	2.329182053296822;	0.9276052456447571;
-2212;	0.938;	-1;	1.8923777061231724;	0.8959726636874676;
-2212;	0.938;	-1;	2.950802508558816;	0.953008953579657;
-2212;	0.938;	-1;	12.193877762780183;	0.9970544267074831;
-2212;	0.938;	-1;	13.446255689842767;	0.9975756718491965;
-2212;	0.938;	-1;	21.246092077632582;	0.9990268422474247;
-2212;	0.938;	-1;	0.48852456767009167;	0.4619217008813012;
-2212;	0.938;	-1;	7.033989013801273;	0.9912254119906919;
-2212;	0.938;	-1;	13.81829263218785;	0.9977040141750249;
-2212;	0.938;	-1;	8.494546488575685;	0.9939584877195086;
-2212;	0.938;	-1;	2.36707017071421;	0.9296674750156491;
-2212;	0.938;	-1;	0.5978429588127722;	0.5374729310808269;
-2212;	0.938;	-1;	9.382139805364499;	0.9950394368953418;
-2212;	0.938;	-1;	8.53811181641468;	0.994019432948424;
-2212;	0.938;	-1;	0.8865556670780748;	0.6868965402300817;
-2212;	0.938;	-1;	3.0006653825013543;	0.9544535255530834;
-2212;	0.938;	-1;	10.03848421815012;	0.995662826320977;
