# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=47356
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	13.230830785195652;	0.9974963817806518;
-2212;	0.938;	-1;	1.7727412006353322;	0.8838930550043163;
-2212;	0.938;	-1;	2.4726083002151795;	0.9349832193934657;
-2212;	0.938;	-1;	9.72476690447396;	0.9953804488984302;
-2212;	0.938;	-1;	1.5180402667136337;	0.8507010482298301;
-2212;	0.938;	-1;	2.4211354034025026;	0.9324661126868741;
-2212;	0.938;	-1;	3.305400295877641;	0.9620144397840091;
-2212;	0.938;	-1;	3.4488442862544026;	0.9649478118181797;
-2212;	0.938;	-1;	7.532712282333237;	0.9923359592982542;
-2212;	0.938;	-1;	1.2425458494119885;	0.7981182485395621;
-2212;	0.938;	-1;	4.281917170849642;	0.9768366041611173;
-2212;	0.938;	-1;	0.6707337574149672;	0.5816594585213027;
-2212;	0.938;	-1;	2.4324764790034457;	0.9330326837223789;
-2212;	0.938;	-1;	6.435491144333896;	0.9895441569007328;
-2212;	0.938;	-1;	11.904329954251983;	0.9969100658707523;
-2212;	0.938;	-1;	2.8266143299475788;	0.9491060045522294;
-2212;	0.938;	-1;	17.08383208999814;	0.9984960807565781;
-2212;	0.938;	-1;	5.995698675823944;	0.987982557174273;
-2212;	0.938;	-1;	3.9580893588802413;	0.9730495269796424;
-2212;	0.938;	-1;	1.6047574704512206;	0.8633356801604349;
-2212;	0.938;	-1;	2.9289275445435656;	0.9523539767807319;
-2212;	0.938;	-1;	3.2133301036830937;	0.9599374446750095;
-2212;	0.938;	-1;	9.892877400813628;	0.9955350747908057;
-2212;	0.938;	-1;	3.1697766232062787;	0.9588963637376694;
-2212;	0.938;	-1;	17.463071437376076;	0.9985605522163662;
-2212;	0.938;	-1;	17.021749096958075;	0.9984851152988868;
-2212;	0.938;	-1;	8.15052811793923;	0.9934428343683339;
-2212;	0.938;	-1;	12.942143282373326;	0.9973838874548338;
-2212;	0.938;	-1;	4.172386630580153;	0.9756491510752422;
-2212;	0.938;	-1;	20.739876232982926;	0.9989788307431399;
-2212;	0.938;	-1;	6.182926826370905;	0.988687233321874;
-2212;	0.938;	-1;	3.041758920920591;	0.9555956648636464;
-2212;	0.938;	-1;	6.839127725315927;	0.9907253095138223;
-2212;	0.938;	-1;	16.90992585172692;	0.9984650598219018;
-2212;	0.938;	-1;	6.035835912101487;	0.9881390306461357;
-2212;	0.938;	-1;	9.016916868277372;	0.9946327465028559;
-2212;	0.938;	-1;	9.360481880405516;	0.9950166267213506;
-2212;	0.938;	-1;	4.145112553801994;	0.9753394441301424;
-2212;	0.938;	-1;	10.11124117766726;	0.9957246210514811;
-2212;	0.938;	-1;	2.490578356981366;	0.9358300095586519;
-2212;	0.938;	-1;	8.394508934589323;	0.9938149771807212;
-2212;	0.938;	-1;	5.2102023703148745;	0.9841779364058069;
-2212;	0.938;	-1;	4.27954038549749;	0.9768117561419467;
-2212;	0.938;	-1;	3.450634044740763;	0.9649822766474384;
-2212;	0.938;	-1;	6.059159383927857;	0.9882285646827913;
-2212;	0.938;	-1;	8.139518829073037;	0.9934252589593695;
-2212;	0.938;	-1;	3.8632540106120383;	0.9717663260897202;
-2212;	0.938;	-1;	3.83183704326006;	0.9713212643968654;
-2212;	0.938;	-1;	1.6052618344189213;	0.8634047531085004;
-2212;	0.938;	-1;	5.442486747362919;	0.9854710215462532;
-2212;	0.938;	-1;	3.3870983544075006;	0.9637275116015811;
-2212;	0.938;	-1;	9.485061530669213;	0.9951457279170596;
-2212;	0.938;	-1;	3.1131792473209767;	0.9574830958895296;
-2212;	0.938;	-1;	3.318144225595892;	0.962289394895986;
-2212;	0.938;	-1;	9.19898361242458;	0.9948414770845837;
-2212;	0.938;	-1;	4.03567147472648;	0.9740361485967175;
-2212;	0.938;	-1;	25.079749398172055;	0.9993013269917899;
-2212;	0.938;	-1;	1.0540829383563706;	0.7470441349182317;
-2212;	0.938;	-1;	1.8949561200737606;	0.8962130484735688;
-2212;	0.938;	-1;	1.6514872527782345;	0.8695345747454803;
-2212;	0.938;	-1;	0.9700862328236599;	0.7188957991836123;
-2212;	0.938;	-1;	1.3665993054904426;	0.8244745836643724;
-2212;	0.938;	-1;	4.299058036437824;	0.9770146395880039;
-2212;	0.938;	-1;	10.687370042977475;	0.9961705733855409;
-2212;	0.938;	-1;	5.743268130750035;	0.9869240370418301;
-2212;	0.938;	-1;	12.30532866430522;	0.9971073116850268;
-2212;	0.938;	-1;	3.1948914501515637;	0.9595014789326811;
-2212;	0.938;	-1;	18.681507047440522;	0.9987418522278865;
-2212;	0.938;	-1;	3.9678890291530786;	0.9731771826463235;
-2212;	0.938;	-1;	8.013348812360785;	0.9932187085552899;
-2212;	0.938;	-1;	1.7666067403964019;	0.8832213034077462;
-2212;	0.938;	-1;	4.462771501915597;	0.9786174045072498;
-2212;	0.938;	-1;	6.0260193964991515;	0.9881010431757685;
-2212;	0.938;	-1;	5.75455822717157;	0.9869742980586124;
-2212;	0.938;	-1;	4.962448767806273;	0.9826006722406703;
-2212;	0.938;	-1;	6.744166763528391;	0.9904660366069322;
-2212;	0.938;	-1;	6.425855563915905;	0.9895132681819312;
-2212;	0.938;	-1;	3.149928903732273;	0.9584087140603521;
-2212;	0.938;	-1;	8.928212153331483;	0.9945264442498355;
-2212;	0.938;	-1;	5.583026573847915;	0.9861783786774585;
-2212;	0.938;	-1;	6.335088161593119;	0.9892154920202048;
-2212;	0.938;	-1;	6.747637497853674;	0.990475702280368;
-2212;	0.938;	-1;	7.324508786820451;	0.9918994122580234;
-2212;	0.938;	-1;	30.52949083252664;	0.9995283398172643;
-2212;	0.938;	-1;	17.252954433540623;	0.9985253557611371;
-2212;	0.938;	-1;	13.974303722248012;	0.9977548218682106;
-2212;	0.938;	-1;	3.3642234713878625;	0.9632595131482182;
-2212;	0.938;	-1;	6.122357718957788;	0.9884661662802565;
-2212;	0.938;	-1;	3.0993495447190202;	0.9571269249093864;
-2212;	0.938;	-1;	8.977958715153461;	0.9945864434651891;
-2212;	0.938;	-1;	6.195605303456314;	0.9887327073012802;
-2212;	0.938;	-1;	12.579687621481753;	0.9972315951920601;
-2212;	0.938;	-1;	16.954736949653512;	0.9984731441958271;
-2212;	0.938;	-1;	6.406941377199264;	0.9894522378206189;
-2212;	0.938;	-1;	8.76637080396655;	0.9943242106331318;
-2212;	0.938;	-1;	14.571141442346276;	0.9979344233918489;
-2212;	0.938;	-1;	17.217537009486957;	0.9985192961540387;
-2212;	0.938;	-1;	12.349699591411484;	0.9971279711783602;
-2212;	0.938;	-1;	4.502020172485792;	0.978976983884716;
-2212;	0.938;	-1;	12.627663629965006;	0.997252504662394;
-2212;	0.938;	-1;	12.24658123765;	0.9970796141419699;
-2212;	0.938;	-1;	9.13548506272004;	0.9947700801116784;
-2212;	0.938;	-1;	5.640076698270069;	0.9864509513304538;
-2212;	0.938;	-1;	9.439698695397222;	0.9950993042603209;
-2212;	0.938;	-1;	7.1072205393124674;	0.9914029908825858;
-2212;	0.938;	-1;	13.344029287471944;	0.9975385223746206;
-2212;	0.938;	-1;	3.797875147060261;	0.9708283876058629;
-2212;	0.938;	-1;	5.496144147152461;	0.9857473155568193;
-2212;	0.938;	-1;	4.352679445462071;	0.9775586698881347;
-2212;	0.938;	-1;	33.17599113438941;	0.9996005452531809;
-2212;	0.938;	-1;	5.73766699239691;	0.9868989946946634;
-2212;	0.938;	-1;	9.088505083488704;	0.9947163006111248;
-2212;	0.938;	-1;	28.031038397502954;	0.9994405867297572;
-2212;	0.938;	-1;	5.321891916892808;	0.9848201914043531;
-2212;	0.938;	-1;	27.465748995208124;	0.9994173428351858;
-2212;	0.938;	-1;	12.526731088489608;	0.9972082370873612;
-2212;	0.938;	-1;	11.266741833964034;	0.9965523077205982;
-2212;	0.938;	-1;	3.1087519863458066;	0.9573695499276395;
-2212;	0.938;	-1;	16.077274506093655;	0.9983023669503718;
-2212;	0.938;	-1;	14.583385686802808;	0.9979378797446881;
-2212;	0.938;	-1;	1.5082027293716185;	0.8491670149072471;
-2212;	0.938;	-1;	6.347729429706027;	0.9892577141816702;
-2212;	0.938;	-1;	19.693704061206972;	0.9988676447054877;
-2212;	0.938;	-1;	3.5217981959841196;	0.9663131915355051;
-2212;	0.938;	-1;	24.045120558739665;	0.9992399775283173;
-2212;	0.938;	-1;	9.738241696468053;	0.9953931360418093;
-2212;	0.938;	-1;	3.664189430292872;	0.968761479172882;
-2212;	0.938;	-1;	4.130794842811732;	0.9751745207653761;
-2212;	0.938;	-1;	3.090861897841118;	0.9569061618151887;
-2212;	0.938;	-1;	3.1278580925619055;	0.9578564056062763;
-2212;	0.938;	-1;	23.577497829838897;	0.9992095669418941;
-2212;	0.938;	-1;	6.645628247553725;	0.9901853891656696;
-2212;	0.938;	-1;	1.053089191743933;	0.7467326488916597;
-2212;	0.938;	-1;	5.015652050914816;	0.9829585077913203;
-2212;	0.938;	-1;	5.898434349417988;	0.9875903657139151;
-2212;	0.938;	-1;	3.5637428990124973;	0.9670629875636969;
-2212;	0.938;	-1;	6.6322236560862455;	0.9901462609117098;
-2212;	0.938;	-1;	12.11586228310078;	0.9970165409222969;
-2212;	0.938;	-1;	3.678294863222496;	0.9689895974970982;
-2212;	0.938;	-1;	19.02774820664876;	0.9987871412568738;
-2212;	0.938;	-1;	4.4374556878471205;	0.9783806095412565;
-2212;	0.938;	-1;	5.5596917755737145;	0.9860645317575855;
-2212;	0.938;	-1;	10.406534913822181;	0.9959623665102887;
-2212;	0.938;	-1;	7.837974873473632;	0.9929151056299563;
-2212;	0.938;	-1;	8.35674154502555;	0.9937594691813199;
-2212;	0.938;	-1;	2.616172792346484;	0.9413249175955088;
-2212;	0.938;	-1;	15.544147882001504;	0.9981842429961537;
-2212;	0.938;	-1;	4.179072929504342;	0.9757241968042139;
-2212;	0.938;	-1;	10.674281910177424;	0.9961612308621307;
-2212;	0.938;	-1;	4.753548910722704;	0.9810818863220957;
-2212;	0.938;	-1;	2.0112731885542052;	0.9062857097709459;
-2212;	0.938;	-1;	8.431658321776208;	0.9938688596981415;
-2212;	0.938;	-1;	10.155371744248853;	0.9957614625772063;
-2212;	0.938;	-1;	3.4409099765251057;	0.9647944198286112;
-2212;	0.938;	-1;	5.190195547772357;	0.9840586285535499;
-2212;	0.938;	-1;	1.7510308522801763;	0.8814909170258279;
-2212;	0.938;	-1;	2.3838413210230667;	0.9305532875026212;
-2212;	0.938;	-1;	3.406305522861976;	0.9641137250773698;
-2212;	0.938;	-1;	5.991290461622521;	0.9879651845866108;
-2212;	0.938;	-1;	2.7925165558556677;	0.94795149532697;
-2212;	0.938;	-1;	13.216747393882732;	0.9974910634425689;
-2212;	0.938;	-1;	3.203143866779012;	0.9596974573932133;
-2212;	0.938;	-1;	13.857598403989092;	0.9977169758918697;
-2212;	0.938;	-1;	6.59769612314094;	0.9900443955510211;
-2212;	0.938;	-1;	8.455046392799996;	0.9939024231218211;
-2212;	0.938;	-1;	3.2868808540292425;	0.9616095901001481;
-2212;	0.938;	-1;	3.4048911956758987;	0.9640854931167244;
-2212;	0.938;	-1;	5.648757906262225;	0.9864917252463268;
-2212;	0.938;	-1;	1.5295379517684418;	0.852466822968385;
-2212;	0.938;	-1;	6.164539818166803;	0.9886207966180988;
-2212;	0.938;	-1;	6.061257566709899;	0.9882365697284645;
-2212;	0.938;	-1;	2.4090273654506293;	0.9318535357432665;
-2212;	0.938;	-1;	5.622488739818693;	0.986367780164302;
-2212;	0.938;	-1;	5.279538014822319;	0.9845812879698647;
-2212;	0.938;	-1;	11.074894411251423;	0.9964324702297895;
-2212;	0.938;	-1;	4.955244875051585;	0.9825513628344138;
-2212;	0.938;	-1;	7.31329527701569;	0.9918748540472977;
-2212;	0.938;	-1;	0.8060809524274861;	0.6517607913609674;
-2212;	0.938;	-1;	6.161104358831945;	0.9886083189718451;
-2212;	0.938;	-1;	15.17373908507037;	0.9980947677335903;
-2212;	0.938;	-1;	1.1863637146984056;	0.7844332940675978;
-2212;	0.938;	-1;	3.9884785616874012;	0.9734424945721493;
-2212;	0.938;	-1;	0.3458976043001165;	0.3459859886001596;
-2212;	0.938;	-1;	3.7892816667105915;	0.9707016892255891;
-2212;	0.938;	-1;	4.556838305232368;	0.979464369779502;
-2212;	0.938;	-1;	7.573224129149024;	0.9924168074797495;
-2212;	0.938;	-1;	8.884256808926;	0.9944725981796573;
-2212;	0.938;	-1;	1.0342120374990806;	0.7407212681968346;
-2212;	0.938;	-1;	1.883733508012479;	0.8951609845012406;
-2212;	0.938;	-1;	9.56710468344211;	0.9952280345721674;
-2212;	0.938;	-1;	2.7392188422037402;	0.9460688705374574;
-2212;	0.938;	-1;	11.79579393069076;	0.9968532111242016;
-2212;	0.938;	-1;	10.64438425529457;	0.9961397609989849;
-2212;	0.938;	-1;	1.7699007335410086;	0.883582688688595;
-2212;	0.938;	-1;	5.859009463627534;	0.9874259439874302;
-2212;	0.938;	-1;	3.19799046234741;	0.9595752381207241;
-2212;	0.938;	-1;	1.1884737796577591;	0.7849690948255575;
-2212;	0.938;	-1;	16.401801629470008;	0.9983687186394457;
-2212;	0.938;	-1;	3.686442825217421;	0.9691202503947912;
-2212;	0.938;	-1;	6.635843791995351;	0.9901568510739831;
-2212;	0.938;	-1;	6.848740120802146;	0.9907509659869486;
-2212;	0.938;	-1;	3.0106352993481296;	0.9547345475827813;
-2212;	0.938;	-1;	15.717854858314254;	0.9982240488972266;
-2212;	0.938;	-1;	22.85430359393543;	0.9991588151453065;
-2212;	0.938;	-1;	4.621274936328394;	0.9800161216887799;
-2212;	0.938;	-1;	17.987553883688186;	0.998643103176737;
-2212;	0.938;	-1;	10.916197766017616;	0.9963285634405183;
-2212;	0.938;	-1;	6.085006409470741;	0.9883266138584851;
-2212;	0.938;	-1;	3.300136537569014;	0.9619000110535814;
-2212;	0.938;	-1;	5.424663827756057;	0.9853774810799695;
-2212;	0.938;	-1;	11.650278949673607;	0.9967744940960725;
-2212;	0.938;	-1;	4.971090877837177;	0.9826595531123031;
-2212;	0.938;	-1;	4.101590620843699;	0.9748330181755981;
-2212;	0.938;	-1;	8.296945095213358;	0.9936700488416988;
-2212;	0.938;	-1;	6.950671542179575;	0.9910166329761573;
-2212;	0.938;	-1;	22.904495637749765;	0.9991624931620482;
-2212;	0.938;	-1;	7.643255237550307;	0.9925535912689457;
-2212;	0.938;	-1;	4.999913369132809;	0.9828538007452944;
-2212;	0.938;	-1;	2.116716304364997;	0.9142538838918085;
-2212;	0.938;	-1;	7.95745021899289;	0.9931240848701568;
-2212;	0.938;	-1;	6.469077700652621;	0.9896507704118308;
-2212;	0.938;	-1;	21.74280956084289;	0.9990707369516889;
-2212;	0.938;	-1;	6.718136354346196;	0.9903930753031709;
-2212;	0.938;	-1;	5.468246843612676;	0.9856046521821701;
-2212;	0.938;	-1;	5.325898025462466;	0.9848425027450503;
-2212;	0.938;	-1;	1.4800768188521873;	0.8446596131843914;
-2212;	0.938;	-1;	10.724995562429152;	0.9961972423078018;
-2212;	0.938;	-1;	18.43175629313935;	0.9987075918792099;
-2212;	0.938;	-1;	28.74925513299171;	0.9994681662171808;
-2212;	0.938;	-1;	30.811988004603887;	0.9995369429457449;
-2212;	0.938;	-1;	2.8705034105356853;	0.9505377444263742;
-2212;	0.938;	-1;	5.333978264305265;	0.984887355991731;
-2212;	0.938;	-1;	3.277032297733437;	0.9613917035396121;
-2212;	0.938;	-1;	1.5448564462920171;	0.8547748879778134;
-2212;	0.938;	-1;	1.277069141465739;	0.8059585568016269;
-2212;	0.938;	-1;	33.76205999349449;	0.9996142850436807;
-2212;	0.938;	-1;	21.868380445472614;	0.9990813635350002;
-2212;	0.938;	-1;	11.209157374999043;	0.9965169786159612;
-2212;	0.938;	-1;	3.052547352929353;	0.9558885558660467;
-2212;	0.938;	-1;	7.986470709937149;	0.9931734546086978;
-2212;	0.938;	-1;	10.267860138570452;	0.9958532498181576;
-2212;	0.938;	-1;	3.160477637530758;	0.9586689429570339;
-2212;	0.938;	-1;	8.40475251481119;	0.993829905248208;
-2212;	0.938;	-1;	5.895690613187653;	0.9875790269960713;
-2212;	0.938;	-1;	0.667582013819246;	0.5798466664935613;
-2212;	0.938;	-1;	3.1314397281681794;	0.9579467628909875;
-2212;	0.938;	-1;	2.238200594837067;	0.9222825689644564;
-2212;	0.938;	-1;	9.490780206390042;	0.995151533581274;
-2212;	0.938;	-1;	8.618480212999172;	0.9941294762706514;
-2212;	0.938;	-1;	0.8880514764071957;	0.6875079316814379;
-2212;	0.938;	-1;	6.267378528288283;	0.988985069200094;
-2212;	0.938;	-1;	8.194618680999197;	0.9935125219658794;
-2212;	0.938;	-1;	2.3016947076260657;	0.9260540429873336;
-2212;	0.938;	-1;	10.15158962027678;	0.9957583237998104;
-2212;	0.938;	-1;	13.08404482806353;	0.9974401087286613;
-2212;	0.938;	-1;	15.718532880823863;	0.9982242016981756;
-2212;	0.938;	-1;	5.433010437641525;	0.9854213980934992;
-2212;	0.938;	-1;	19.819752373446853;	0.998881977789908;
-2212;	0.938;	-1;	20.153725215424565;	0.9989186652891946;
-2212;	0.938;	-1;	8.535365017188427;	0.994015617559471;
-2212;	0.938;	-1;	3.261525358095197;	0.9610449292760941;
-2212;	0.938;	-1;	12.594167025569456;	0.9972379308206041;
-2212;	0.938;	-1;	8.97868945261746;	0.9945873174610926;
-2212;	0.938;	-1;	8.7349303469935;	0.9942836286041384;
-2212;	0.938;	-1;	14.711228291466929;	0.9979734558354524;
-2212;	0.938;	-1;	2.5285857985642886;	0.9375690917037748;
-2212;	0.938;	-1;	5.26931103061505;	0.9845227625091064;
-2212;	0.938;	-1;	3.2430728645815226;	0.9606262865847969;
-2212;	0.938;	-1;	5.862993555102855;	0.98744270669772;
-2212;	0.938;	-1;	9.647037992860191;	0.9953062323556668;
-2212;	0.938;	-1;	5.1273412151301185;	0.9836749708452283;
-2212;	0.938;	-1;	3.7669389799291024;	0.9703684482219468;
-2212;	0.938;	-1;	5.945108778520793;	0.9877809115398598;
-2212;	0.938;	-1;	2.0103414329237705;	0.9062106619940741;
-2212;	0.938;	-1;	6.162966235132235;	0.9886150838692574;
-2212;	0.938;	-1;	8.501774023247147;	0.9939686626787029;
-2212;	0.938;	-1;	1.2676626515362832;	0.8038632335800706;
-2212;	0.938;	-1;	6.841223630888264;	0.9907309127522047;
-2212;	0.938;	-1;	14.912060165998158;	0.9980275139236188;
-2212;	0.938;	-1;	32.69223070878957;	0.9995886433412579;
-2212;	0.938;	-1;	6.243855850967733;	0.9889032980049715;
-2212;	0.938;	-1;	13.923442137494629;	0.9977384445830654;
-2212;	0.938;	-1;	3.0644681828992777;	0.9562089073721393;
-2212;	0.938;	-1;	9.583769732650886;	0.9952444978260837;
-2212;	0.938;	-1;	14.05422255462764;	0.997780198801608;
-2212;	0.938;	-1;	6.865138218136981;	0.9907944902693344;
-2212;	0.938;	-1;	5.649963118522075;	0.9864973714355156;
-2212;	0.938;	-1;	6.332864075152253;	0.9892080379081004;
-2212;	0.938;	-1;	20.04839228477436;	0.998907291583778;
-2212;	0.938;	-1;	5.534352616992976;	0.9859393168692699;
-2212;	0.938;	-1;	8.253030848801004;	0.9936031531954185;
-2212;	0.938;	-1;	13.015108657413275;	0.9974130247533691;
-2212;	0.938;	-1;	7.500097179183814;	0.9922699308805485;
-2212;	0.938;	-1;	10.668697644048882;	0.9961572343330384;
-2212;	0.938;	-1;	5.244017407715196;	0.9843765880182194;
-2212;	0.938;	-1;	12.430019249361772;	0.9971648107253757;
-2212;	0.938;	-1;	3.5469544645630844;	0.9667658632322547;
-2212;	0.938;	-1;	3.8408053858508633;	0.9714493642876888;
-2212;	0.938;	-1;	0.74639359717377;	0.6226549850770317;
-2212;	0.938;	-1;	3.1435351986483306;	0.9582498139763114;
-2212;	0.938;	-1;	2.5621645938973163;	0.9390491896535759;
-2212;	0.938;	-1;	7.268874415253987;	0.9917764687324775;
-2212;	0.938;	-1;	7.680701638159108;	0.9926252232683845;
-2212;	0.938;	-1;	5.566230272196884;	0.9860965725323925;
-2212;	0.938;	-1;	13.805309436986915;	0.9976997085236526;
-2212;	0.938;	-1;	19.372282128941784;	0.9988298237265358;
-2212;	0.938;	-1;	24.01209188954836;	0.9992378876574038;
-2212;	0.938;	-1;	1.463127690590606;	0.8418536150420477;
-2212;	0.938;	-1;	14.580132283245549;	0.9979369622072317;
-2212;	0.938;	-1;	7.61505796394537;	0.9924989636573243;
-2212;	0.938;	-1;	3.844330422848801;	0.9714994828955877;
-2212;	0.938;	-1;	3.1157022446450173;	0.9575476047879212;
-2212;	0.938;	-1;	8.496410544616873;	0.9939611144019781;
-2212;	0.938;	-1;	5.013224370479438;	0.9829424189307272;
-2212;	0.938;	-1;	6.970533814129948;	0.9910670725980347;
-2212;	0.938;	-1;	4.478570366760358;	0.9787632362388942;
-2212;	0.938;	-1;	12.481585098723357;	0.9971880901642759;
-2212;	0.938;	-1;	4.257120074294477;	0.9765754068769883;
-2212;	0.938;	-1;	6.367443229262512;	0.9893230682569987;
-2212;	0.938;	-1;	7.311162804430565;	0.9918701712284479;
-2212;	0.938;	-1;	9.334905387744538;	0.9949894868287049;
-2212;	0.938;	-1;	16.641711504677698;	0.9984153023654818;
-2212;	0.938;	-1;	11.48739975369931;	0.9966828349494554;
-2212;	0.938;	-1;	7.358147511943819;	0.9919724213083405;
-2212;	0.938;	-1;	21.096131925146846;	0.9990129783969091;
-2212;	0.938;	-1;	6.114711884326603;	0.9884378030725278;
-2212;	0.938;	-1;	6.6595207348563;	0.9902256973701438;
-2212;	0.938;	-1;	29.117725199424232;	0.9994815308257367;
-2212;	0.938;	-1;	4.582022777071388;	0.97968267794719;
-2212;	0.938;	-1;	4.8360212282602735;	0.9817041859158264;
-2212;	0.938;	-1;	2.074376938506358;	0.9111753126230518;
-2212;	0.938;	-1;	3.9689214303467883;	0.9731905791315809;
-2212;	0.938;	-1;	2.213609675877389;	0.9207472681057822;
-2212;	0.938;	-1;	3.7722197592929287;	0.9704477145357109;
-2212;	0.938;	-1;	4.921051498617851;	0.9823144577317167;
-2212;	0.938;	-1;	5.634847726228367;	0.9864263033431128;
-2212;	0.938;	-1;	1.8591947843550443;	0.8928073532268646;
-2212;	0.938;	-1;	15.66161643788989;	0.9982113059327853;
-2212;	0.938;	-1;	1.3301081729574666;	0.8172282672288304;
-2212;	0.938;	-1;	6.8578173339252775;	0.9907750968460636;
-2212;	0.938;	-1;	2.3215862216865863;	0.9271813187237449;
-2212;	0.938;	-1;	11.687039714528783;	0.9967946560869951;
-2212;	0.938;	-1;	23.074369918854643;	0.999174764071928;
-2212;	0.938;	-1;	2.8252835661513696;	0.9490616510941752;
-2212;	0.938;	-1;	15.434412683191415;	0.9981584034976185;
-2212;	0.938;	-1;	16.330272081655465;	0.9983544320586133;
-2212;	0.938;	-1;	4.656102783165444;	0.9803052233682842;
-2212;	0.938;	-1;	1.9717253248344937;	0.9030234433435195;
-2212;	0.938;	-1;	7.609348820733349;	0.9924878302406511;
-2212;	0.938;	-1;	10.258428447695582;	0.9958456686664148;
-2212;	0.938;	-1;	3.8216912741723394;	0.9711753198463854;
-2212;	0.938;	-1;	9.824847072793856;	0.9954734482831724;
-2212;	0.938;	-1;	3.1468714388619374;	0.9583328391377469;
-2212;	0.938;	-1;	10.177201882943574;	0.995779511606517;
-2212;	0.938;	-1;	1.9715046188190886;	0.9030047865440444;
-2212;	0.938;	-1;	2.197362153792588;	0.9197088365903845;
-2212;	0.938;	-1;	6.378725649351914;	0.9893602045427994;
-2212;	0.938;	-1;	10.760379826468768;	0.9962220697276978;
-2212;	0.938;	-1;	10.854755587458614;	0.9962871141131109;
-2212;	0.938;	-1;	18.292045128646414;	0.9986878131397832;
-2212;	0.938;	-1;	1.5116346277473933;	0.8497046308944861;
-2212;	0.938;	-1;	9.506907703712285;	0.9951678505451681;
-2212;	0.938;	-1;	6.434985821889975;	0.989542540366895;
-2212;	0.938;	-1;	7.023718146617573;	0.9912000688525646;
-2212;	0.938;	-1;	4.770764651522438;	0.9812143591751944;
-2212;	0.938;	-1;	6.109574124384612;	0.9884186854202304;
-2212;	0.938;	-1;	10.255474905415399;	0.9958432903561012;
-2212;	0.938;	-1;	15.955727308236877;	0.9982764711338361;
-2212;	0.938;	-1;	4.231552438113464;	0.9763014959316204;
-2212;	0.938;	-1;	5.615196247585831;	0.9863330717196773;
-2212;	0.938;	-1;	5.147946887401811;	0.9838022458339597;
-2212;	0.938;	-1;	22.38051212181636;	0.9991228700319063;
-2212;	0.938;	-1;	3.7152748628923806;	0.969576104612164;
-2212;	0.938;	-1;	6.7078873840595294;	0.9903641193469832;
-2212;	0.938;	-1;	7.172894542609978;	0.9915577173954628;
-2212;	0.938;	-1;	8.970201512180035;	0.9945771524603121;
-2212;	0.938;	-1;	5.134743842812415;	0.9837208653247387;
-2212;	0.938;	-1;	0.3666511998907932;	0.36406153841956507;
-2212;	0.938;	-1;	6.099446650363621;	0.9883808626954057;
-2212;	0.938;	-1;	4.680137494774058;	0.9805011251529185;
-2212;	0.938;	-1;	32.287372373533614;	0.9995782690488674;
-2212;	0.938;	-1;	8.60872053975508;	0.994116275257052;
-2212;	0.938;	-1;	1.3538294032979192;	0.8219837165540373;
-2212;	0.938;	-1;	4.657798075278167;	0.9803191369389355;
-2212;	0.938;	-1;	4.21938102922751;	0.9761694308493349;
-2212;	0.938;	-1;	2.2714060942695826;	0.9242886290493324;
-2212;	0.938;	-1;	18.897438377279443;	0.9987703876694556;
-2212;	0.938;	-1;	3.704316207370667;	0.9694040188253182;
-2212;	0.938;	-1;	8.52023237633276;	0.9939945324397852;
-2212;	0.938;	-1;	5.3771348385816955;	0.9851236043722652;
-2212;	0.938;	-1;	5.951237853641963;	0.9878056087663277;
-2212;	0.938;	-1;	3.2258514088762675;	0.9602295796543057;
-2212;	0.938;	-1;	2.0751358073530417;	0.9112318736620271;
-2212;	0.938;	-1;	6.503749910766865;	0.9897591373200092;
-2212;	0.938;	-1;	6.2754178921506885;	0.989012810196978;
-2212;	0.938;	-1;	1.336338692906106;	0.8184937723424452;
-2212;	0.938;	-1;	4.363449948781725;	0.9776656398294432;
-2212;	0.938;	-1;	6.104317761379891;	0.9883990776198077;
-2212;	0.938;	-1;	1.6239432727346113;	0.8659293557751804;
-2212;	0.938;	-1;	3.4282971021141093;	0.9645485353375378;
-2212;	0.938;	-1;	10.500612702337898;	0.996033962979855;
-2212;	0.938;	-1;	14.29636893887348;	0.9978545184779912;
-2212;	0.938;	-1;	6.860987543894993;	0.9907835023871013;
-2212;	0.938;	-1;	10.70038143556621;	0.9961798274294648;
-2212;	0.938;	-1;	6.532171248534442;	0.9898467093319403;
-2212;	0.938;	-1;	2.083783415650725;	0.9118727860730697;
-2212;	0.938;	-1;	9.410448724041592;	0.995069017111801;
-2212;	0.938;	-1;	2.276727263380487;	0.924603149438783;
-2212;	0.938;	-1;	5.978508527429563;	0.9879145992987843;
-2212;	0.938;	-1;	11.519610901210726;	0.996701268371506;
-2212;	0.938;	-1;	3.477430707940131;	0.9654923772372032;
-2212;	0.938;	-1;	9.777920813156804;	0.9954301943978854;
-2212;	0.938;	-1;	4.147848780673303;	0.9753707775091645;
-2212;	0.938;	-1;	7.289375823332544;	0.9918220960466475;
-2212;	0.938;	-1;	10.272616995346853;	0.9958570655050838;
-2212;	0.938;	-1;	2.0643008946008816;	0.9104194008043506;
-2212;	0.938;	-1;	4.031471732917025;	0.9739841191009814;
-2212;	0.938;	-1;	7.990588487751137;	0.9931804168324139;
-2212;	0.938;	-1;	4.667741511802255;	0.9804004513875195;
