# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=46939
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	6.958957924848108;	0.991037727560442;
-2212;	0.938;	-1;	7.7836911411050345;	0.9928170063555872;
-2212;	0.938;	-1;	22.971253987869492;	0.9991673478923772;
-2212;	0.938;	-1;	6.864478671803854;	0.9907927455911901;
-2212;	0.938;	-1;	2.0475642291769507;	0.9091433349296892;
-2212;	0.938;	-1;	1.8142418615592575;	0.8882977420239238;
-2212;	0.938;	-1;	7.4141292293853365;	0.9920917621818657;
-2212;	0.938;	-1;	21.41460821148323;	0.9990420760445692;
-2212;	0.938;	-1;	8.420763557412178;	0.9938531305993333;
-2212;	0.938;	-1;	4.982992954778182;	0.9827401611695458;
-2212;	0.938;	-1;	1.8996290245342642;	0.8966466990107028;
-2212;	0.938;	-1;	3.420066390030609;	0.9643867135951366;
-2212;	0.938;	-1;	1.5261006368133132;	0.8519419655281785;
-2212;	0.938;	-1;	2.2256709720947074;	0.9215056988225131;
-2212;	0.938;	-1;	14.301028952647043;	0.9978559119746367;
-2212;	0.938;	-1;	12.853693156884775;	0.9973479026604511;
-2212;	0.938;	-1;	1.5490776351729436;	0.8554021254371507;
-2212;	0.938;	-1;	4.493033450185409;	0.9788954478160626;
-2212;	0.938;	-1;	6.807745878261174;	0.9906408043095419;
-2212;	0.938;	-1;	3.192704045918953;	0.9594492977266728;
-2212;	0.938;	-1;	4.7969513998034214;	0.9814132352851392;
-2212;	0.938;	-1;	6.816403524678908;	0.9906642321204755;
-2212;	0.938;	-1;	15.83939945221573;	0.9982511288763076;
-2212;	0.938;	-1;	18.543929570343444;	0.9987231504447189;
-2212;	0.938;	-1;	1.7516734441559019;	0.8815630157040945;
-2212;	0.938;	-1;	27.05075664184477;	0.9993993445565552;
-2212;	0.938;	-1;	16.12877757433842;	0.998313164168196;
-2212;	0.938;	-1;	16.852110941961246;	0.9984545342938127;
-2212;	0.938;	-1;	14.702181391808121;	0.9979709686123106;
-2212;	0.938;	-1;	14.457881444371163;	0.9979020362181176;
-2212;	0.938;	-1;	5.634320263527802;	0.9864238133155798;
-2212;	0.938;	-1;	4.984331473605198;	0.9827491915589862;
-2212;	0.938;	-1;	6.6410927805414675;	0.9901721760518464;
-2212;	0.938;	-1;	1.698744841989226;	0.8754116559536936;
-2212;	0.938;	-1;	9.666846049344636;	0.9953253138438948;
-2212;	0.938;	-1;	2.630751630423587;	0.9419180338619615;
-2212;	0.938;	-1;	7.58649084232763;	0.9924430065627681;
-2212;	0.938;	-1;	10.589777986668512;	0.9961000808411312;
-2212;	0.938;	-1;	13.196024777481817;	0.99748320709407;
-2212;	0.938;	-1;	16.094589976568212;	0.9983060085332489;
-2212;	0.938;	-1;	3.6543033193395424;	0.968600117697745;
-2212;	0.938;	-1;	3.161042693603647;	0.9586828149225731;
-2212;	0.938;	-1;	5.09547865391751;	0.9834752169672389;
-2212;	0.938;	-1;	0.08227864262407347;	0.08738157757524144;
-2212;	0.938;	-1;	15.302057468778505;	0.9981264977861946;
-2212;	0.938;	-1;	5.8103762020775385;	0.9872186069143212;
-2212;	0.938;	-1;	2.5773063582282956;	0.9396999794745438;
-2212;	0.938;	-1;	14.473499608195299;	0.9979065473452445;
-2212;	0.938;	-1;	1.8051245272736727;	0.8873505195487384;
-2212;	0.938;	-1;	3.5986281394599526;	0.967667992934649;
-2212;	0.938;	-1;	2.781740959284311;	0.947578690743652;
-2212;	0.938;	-1;	5.35884319197959;	0.9850241480150308;
-2212;	0.938;	-1;	1.7074097445218004;	0.8764488982407472;
-2212;	0.938;	-1;	2.1231003416183607;	0.914704776844249;
-2212;	0.938;	-1;	6.017173647700805;	0.9880666567375652;
-2212;	0.938;	-1;	9.456916830874649;	0.9951170029566944;
-2212;	0.938;	-1;	8.902149563369782;	0.9944946123334606;
-2212;	0.938;	-1;	0.9636020038755627;	0.7165618934358959;
-2212;	0.938;	-1;	6.839131906908946;	0.9907253206980159;
-2212;	0.938;	-1;	8.533421097767718;	0.9940129151952816;
-2212;	0.938;	-1;	16.248515354336224;	0.9983378719443486;
-2212;	0.938;	-1;	2.667892538639628;	0.9433901875870672;
-2212;	0.938;	-1;	3.201534373791573;	0.9596593446666455;
-2212;	0.938;	-1;	3.293244272442919;	0.9617494121200862;
-2212;	0.938;	-1;	3.348971080182091;	0.9629425083210985;
-2212;	0.938;	-1;	6.5371136101697;	0.989861823651973;
-2212;	0.938;	-1;	4.7600676277693115;	0.9811322097782857;
-2212;	0.938;	-1;	10.370331334259527;	0.9959342979519004;
-2212;	0.938;	-1;	3.5598930259923485;	0.9669951990992992;
-2212;	0.938;	-1;	6.80860156332767;	0.9906431237215914;
-2212;	0.938;	-1;	10.777478825703533;	0.9962339803814854;
-2212;	0.938;	-1;	20.054644477279698;	0.9989079716829382;
-2212;	0.938;	-1;	4.455845204197964;	0.9785530022963155;
-2212;	0.938;	-1;	6.853548170501248;	0.9907637594271077;
-2212;	0.938;	-1;	2.2144466119823254;	0.9208002353515136;
-2212;	0.938;	-1;	4.924677095146544;	0.9823398031866253;
-2212;	0.938;	-1;	2.3981088461087414;	0.9312942207821804;
-2212;	0.938;	-1;	4.146379911756278;	0.9753539643739978;
-2212;	0.938;	-1;	6.700095624794097;	0.990342018379513;
-2212;	0.938;	-1;	5.604480895406193;	0.9862818329410393;
-2212;	0.938;	-1;	2.468957089163357;	0.9348091871910614;
-2212;	0.938;	-1;	3.8792150507284333;	0.9719885325012174;
-2212;	0.938;	-1;	11.780593153224332;	0.9968451235474075;
-2212;	0.938;	-1;	3.7645659866615433;	0.9703327264515667;
-2212;	0.938;	-1;	2.908082141882859;	0.9517173200674919;
-2212;	0.938;	-1;	5.302557947158899;	0.9847118238269106;
-2212;	0.938;	-1;	2.779833097931061;	0.9475122782785236;
-2212;	0.938;	-1;	3.879285309177452;	0.9719895049012025;
-2212;	0.938;	-1;	10.510022706807634;	0.9960410195744063;
-2212;	0.938;	-1;	5.8163958237538305;	0.987244545407033;
-2212;	0.938;	-1;	5.666691374560026;	0.9865753783977673;
-2212;	0.938;	-1;	5.273224385508738;	0.9845451962624808;
-2212;	0.938;	-1;	5.593325602907988;	0.9862281858375934;
-2212;	0.938;	-1;	27.479545953314823;	0.9994179272598854;
-2212;	0.938;	-1;	3.2116355304383464;	0.9598976664458881;
-2212;	0.938;	-1;	8.769655841056432;	0.9943284259398971;
-2212;	0.938;	-1;	10.570478868678846;	0.9960859108133702;
-2212;	0.938;	-1;	2.109499164177734;	0.9137400264973286;
-2212;	0.938;	-1;	16.666708252831448;	0.9984200410124884;
-2212;	0.938;	-1;	6.497550910997158;	0.9897398872218013;
-2212;	0.938;	-1;	0.6418523882965615;	0.5647216185410991;
-2212;	0.938;	-1;	2.41058196354594;	0.9319326357723551;
-2212;	0.938;	-1;	14.914089276762132;	0.9980280490270623;
-2212;	0.938;	-1;	4.00836845698072;	0.9736951200267291;
-2212;	0.938;	-1;	13.896012248475389;	0.9977295378376476;
-2212;	0.938;	-1;	7.701990538438356;	0.9926654890238639;
-2212;	0.938;	-1;	5.4208154809331965;	0.9853571660159064;
-2212;	0.938;	-1;	4.678120433338159;	0.9804847960157308;
-2212;	0.938;	-1;	9.987364484019245;	0.9956186056769865;
-2212;	0.938;	-1;	11.830773917881872;	0.996871704705574;
-2212;	0.938;	-1;	9.25308646150818;	0.9949011653167038;
-2212;	0.938;	-1;	1.956881842214547;	0.90175721820946;
-2212;	0.938;	-1;	17.3349915747848;	0.9985392496271964;
-2212;	0.938;	-1;	7.0955700392775345;	0.9913751006515971;
-2212;	0.938;	-1;	6.91315813482341;	0.9909202016072254;
-2212;	0.938;	-1;	0.5874101239716456;	0.530752511292428;
-2212;	0.938;	-1;	8.298773423163931;	0.9936728112635596;
-2212;	0.938;	-1;	2.986617611956542;	0.9540532034646393;
-2212;	0.938;	-1;	3.4238631477078987;	0.9644614954770679;
-2212;	0.938;	-1;	4.2533489502884665;	0.9765353020397419;
-2212;	0.938;	-1;	3.560982279896158;	0.967014399511616;
-2212;	0.938;	-1;	5.30403698439943;	0.9847201544945661;
-2212;	0.938;	-1;	13.865677512012313;	0.9977196265231959;
-2212;	0.938;	-1;	14.763971220863578;	0.9979878656638249;
-2212;	0.938;	-1;	8.5563606457477;	0.9940446890159818;
-2212;	0.938;	-1;	9.845551647224497;	0.99549233797395;
-2212;	0.938;	-1;	3.807580418424015;	0.9709705064994284;
-2212;	0.938;	-1;	4.058498631440203;	0.9743162723600823;
-2212;	0.938;	-1;	2.932137881179533;	0.9524509335884236;
-2212;	0.938;	-1;	10.45620039042443;	0.9960004025343276;
-2212;	0.938;	-1;	6.02384728108341;	0.988092613121315;
-2212;	0.938;	-1;	3.656884323483722;	0.9686423634110579;
-2212;	0.938;	-1;	7.850509963813962;	0.9929374738645306;
-2212;	0.938;	-1;	13.463119202013365;	0.9975817193328751;
-2212;	0.938;	-1;	12.819166900973558;	0.9973336546347733;
-2212;	0.938;	-1;	5.959552282664362;	0.9878389931435295;
-2212;	0.938;	-1;	7.48478313810761;	0.9922386344009423;
-2212;	0.938;	-1;	4.185616041399999;	0.9757973041783039;
-2212;	0.938;	-1;	20.631692721767585;	0.9989681101561038;
-2212;	0.938;	-1;	8.774885470312531;	0.9943351268615951;
-2212;	0.938;	-1;	3.051291225837678;	0.9558545996875202;
-2212;	0.938;	-1;	11.542590324503811;	0.9967143251773549;
-2212;	0.938;	-1;	2.1507580698702493;	0.9166194424442868;
-2212;	0.938;	-1;	7.329286707112398;	0.991909842491413;
-2212;	0.938;	-1;	4.470457700690837;	0.9786885371006524;
-2212;	0.938;	-1;	7.155203105630615;	0.9915164486389476;
-2212;	0.938;	-1;	4.79449998611169;	0.9813947509940061;
-2212;	0.938;	-1;	13.477137925485403;	0.9975867294499754;
-2212;	0.938;	-1;	15.458609865841915;	0.9981641483906524;
-2212;	0.938;	-1;	4.933202970423577;	0.9823991926369567;
-2212;	0.938;	-1;	13.168721879311457;	0.997472799639615;
-2212;	0.938;	-1;	3.7152920156176483;	0.9695763728430873;
-2212;	0.938;	-1;	5.067719818380057;	0.9832982121157291;
-2212;	0.938;	-1;	11.971431953490107;	0.9969444498928757;
-2212;	0.938;	-1;	1.1712024492738222;	0.780531238240593;
-2212;	0.938;	-1;	22.78631409014916;	0.9991537942031051;
-2212;	0.938;	-1;	2.460377186609606;	0.9343975658957315;
-2212;	0.938;	-1;	4.175745866448412;	0.9756868973866831;
-2212;	0.938;	-1;	5.658306300615075;	0.9865363614109757;
-2212;	0.938;	-1;	2.594653357085738;	0.9404332092839779;
-2212;	0.938;	-1;	2.669507726735774;	0.9434529712929095;
-2212;	0.938;	-1;	3.409613547892635;	0.9641796304327473;
-2212;	0.938;	-1;	1.3583982608428944;	0.8228803751906575;
-2212;	0.938;	-1;	7.967209330784776;	0.9931407464924794;
-2212;	0.938;	-1;	12.199415373827469;	0.9970570884447775;
-2212;	0.938;	-1;	6.361236089722202;	0.9893025548289258;
-2212;	0.938;	-1;	6.07532767221308;	0.9882900412649716;
-2212;	0.938;	-1;	4.387401135051136;	0.9779008229026863;
-2212;	0.938;	-1;	24.652155987313602;	0.9992769062384593;
-2212;	0.938;	-1;	0.9988565308401853;	0.7289645182996178;
-2212;	0.938;	-1;	1.069324530679999;	0.7517604979693985;
-2212;	0.938;	-1;	7.73960999137631;	0.9927358434288236;
-2212;	0.938;	-1;	5.958283158700751;	0.9878339061321939;
-2212;	0.938;	-1;	4.680473198165405;	0.9805038408725819;
-2212;	0.938;	-1;	4.313112992407804;	0.9771591133776504;
-2212;	0.938;	-1;	10.164654818239772;	0.9957691518597038;
-2212;	0.938;	-1;	2.2642911715245813;	0.9238651225573796;
-2212;	0.938;	-1;	10.911088734083322;	0.9963251433264652;
-2212;	0.938;	-1;	7.898055122785862;	0.9930213633739844;
-2212;	0.938;	-1;	3.8979610906853597;	0.9722462242714024;
-2212;	0.938;	-1;	6.23400999699431;	0.9888688021105771;
-2212;	0.938;	-1;	7.856215211222068;	0.9929476196502786;
-2212;	0.938;	-1;	10.542258151382985;	0.9960650510970214;
-2212;	0.938;	-1;	2.417923787102687;	0.9323044078211639;
-2212;	0.938;	-1;	1.4301782470956166;	0.8361965871827186;
-2212;	0.938;	-1;	3.116104695600583;	0.9575578815138138;
-2212;	0.938;	-1;	10.059436588604054;	0.9956807581665755;
-2212;	0.938;	-1;	5.531895305884305;	0.985927084878689;
-2212;	0.938;	-1;	3.252573791711573;	0.9608426612678022;
-2212;	0.938;	-1;	32.165862286333834;	0.9995750787948176;
-2212;	0.938;	-1;	4.953233856881955;	0.9825375606639936;
-2212;	0.938;	-1;	10.699318158713712;	0.996179072455926;
-2212;	0.938;	-1;	7.133110198874611;	0.9914644881371882;
-2212;	0.938;	-1;	2.476702147320303;	0.9351775497376721;
-2212;	0.938;	-1;	9.882493177710826;	0.9955257495594215;
-2212;	0.938;	-1;	5.421426215409466;	0.9853603928305675;
-2212;	0.938;	-1;	14.892421220372864;	0.9980223236093414;
-2212;	0.938;	-1;	10.688674044309716;	0.9961715023378658;
-2212;	0.938;	-1;	11.396599208866347;	0.9966300343978595;
-2212;	0.938;	-1;	3.217959012702064;	0.9600458081665239;
-2212;	0.938;	-1;	0.9502560192290286;	0.71168137675708;
-2212;	0.938;	-1;	14.229733957485221;	0.9978344430908435;
-2212;	0.938;	-1;	13.308196088041676;	0.9975252983764248;
-2212;	0.938;	-1;	6.862201244842138;	0.9907867173847599;
-2212;	0.938;	-1;	16.335209496406755;	0.9983554242215427;
-2212;	0.938;	-1;	4.07361986173207;	0.9744993760010284;
-2212;	0.938;	-1;	3.222812158848852;	0.960158959208649;
-2212;	0.938;	-1;	3.6374799163279237;	0.9683226836125954;
-2212;	0.938;	-1;	9.853255526006672;	0.9954993364550676;
-2212;	0.938;	-1;	3.099396871089277;	0.9571281512092659;
-2212;	0.938;	-1;	22.430624345888567;	0.9991267797172168;
-2212;	0.938;	-1;	11.152881777263893;	0.9964819261752383;
-2212;	0.938;	-1;	3.0646353516536027;	0.9562133754558035;
-2212;	0.938;	-1;	2.9584495092451535;	0.9532348118618247;
-2212;	0.938;	-1;	9.189400575398235;	0.9948307958115702;
-2212;	0.938;	-1;	8.1439641530722;	0.9934323640150977;
-2212;	0.938;	-1;	3.24475336141316;	0.9606646860549969;
-2212;	0.938;	-1;	24.036022714784263;	0.9992394027255513;
-2212;	0.938;	-1;	7.751689247909387;	0.9927582197485332;
-2212;	0.938;	-1;	7.583163060914885;	0.9924364475888823;
-2212;	0.938;	-1;	1.0845811614964553;	0.7563687413993765;
-2212;	0.938;	-1;	22.189696343153685;	0.9991077400395929;
-2212;	0.938;	-1;	3.041822188430481;	0.9555973907897081;
-2212;	0.938;	-1;	4.688746495347984;	0.9805705917444957;
-2212;	0.938;	-1;	14.79595275038914;	0.9979965286457795;
-2212;	0.938;	-1;	4.494676334227416;	0.9789103886332552;
-2212;	0.938;	-1;	13.711253586165927;	0.9976681520839795;
-2212;	0.938;	-1;	10.850730464456113;	0.9962843743182177;
-2212;	0.938;	-1;	9.854875075217443;	0.9955008056431935;
-2212;	0.938;	-1;	7.453822756933854;	0.9921747813050193;
-2212;	0.938;	-1;	12.755802028221039;	0.9973072056890543;
-2212;	0.938;	-1;	10.771841099296072;	0.9962300595290109;
-2212;	0.938;	-1;	7.839502688544026;	0.9929178376006981;
-2212;	0.938;	-1;	2.713521542039525;	0.9451255130600382;
-2212;	0.938;	-1;	14.336459865380888;	0.9978664627633937;
-2212;	0.938;	-1;	1.8504767432286198;	0.8919531471527402;
-2212;	0.938;	-1;	3.1351300620671227;	0.9580395652922409;
-2212;	0.938;	-1;	2.480941019314907;	0.9353778781526583;
-2212;	0.938;	-1;	20.901242477340336;	0.9989945138938457;
-2212;	0.938;	-1;	3.96523909689765;	0.9731427516308535;
-2212;	0.938;	-1;	2.1953786089410845;	0.9195807241010459;
-2212;	0.938;	-1;	2.9982185335170284;	0.9543841656276224;
-2212;	0.938;	-1;	4.21177025574817;	0.9760862957061944;
-2212;	0.938;	-1;	19.329252461524554;	0.9988246171617451;
-2212;	0.938;	-1;	0.5593456702478352;	0.5121681444533442;
-2212;	0.938;	-1;	2.2480881803372395;	0.9228878371139368;
-2212;	0.938;	-1;	3.627392929596269;	0.9681546013199983;
-2212;	0.938;	-1;	5.575753414835706;	0.9861430431109502;
-2212;	0.938;	-1;	9.106365710247523;	0.9947368433064877;
-2212;	0.938;	-1;	0.9418481862964965;	0.7085527957262261;
-2212;	0.938;	-1;	10.90969762089234;	0.9963242112541554;
-2212;	0.938;	-1;	1.4220795242970765;	0.8347638689892634;
-2212;	0.938;	-1;	0.7576299613221484;	0.6283444233945205;
-2212;	0.938;	-1;	2.4621758129688867;	0.9344841665153558;
-2212;	0.938;	-1;	6.983384488982831;	0.9910994814951459;
-2212;	0.938;	-1;	10.21546338638757;	0.9958108696424675;
-2212;	0.938;	-1;	7.665934138461209;	0.9925970976977869;
-2212;	0.938;	-1;	7.125225200861303;	0.9914458281961127;
-2212;	0.938;	-1;	6.4270456824948745;	0.9895170907020199;
-2212;	0.938;	-1;	5.471102997127362;	0.9856193556808908;
-2212;	0.938;	-1;	4.006545827978259;	0.9736721188036479;
-2212;	0.938;	-1;	10.93558248031672;	0.9963414968038602;
-2212;	0.938;	-1;	3.561045799381974;	0.9670155186690146;
-2212;	0.938;	-1;	2.848661926793876;	0.9498326988227407;
-2212;	0.938;	-1;	3.3737787059807287;	0.9634560790410991;
-2212;	0.938;	-1;	9.988940764121539;	0.9956199792870887;
-2212;	0.938;	-1;	12.390817495530955;	0.9971469193710233;
-2212;	0.938;	-1;	5.539300520780669;	0.9859638985251115;
-2212;	0.938;	-1;	6.216654959168637;	0.9888076063992558;
-2212;	0.938;	-1;	5.50873615857839;	0.9858110207515965;
-2212;	0.938;	-1;	1.6480637403259013;	0.8690938836389852;
-2212;	0.938;	-1;	15.956016747070304;	0.9982765335006256;
-2212;	0.938;	-1;	17.42981697823015;	0.9985550662238108;
-2212;	0.938;	-1;	4.171536255217854;	0.975639581996676;
-2212;	0.938;	-1;	9.947535655928355;	0.9955836827507626;
-2212;	0.938;	-1;	9.760743039387782;	0.9954142061601616;
-2212;	0.938;	-1;	0.9457143026719116;	0.7099966146572624;
-2212;	0.938;	-1;	8.898985760776393;	0.994490729339418;
-2212;	0.938;	-1;	5.038263716578956;	0.9831072831594349;
-2212;	0.938;	-1;	2.7135156633400883;	0.9451252945070077;
-2212;	0.938;	-1;	8.254535857832225;	0.9936054632699497;
-2212;	0.938;	-1;	1.6498106213702224;	0.8693190096737439;
-2212;	0.938;	-1;	5.874055189118076;	0.987489073303358;
-2212;	0.938;	-1;	12.15316156629134;	0.9970347446470544;
-2212;	0.938;	-1;	3.190440279551554;	0.9593951908165418;
-2212;	0.938;	-1;	21.508937053800057;	0.9990504477589812;
-2212;	0.938;	-1;	4.30399996230158;	0.9770655927113449;
-2212;	0.938;	-1;	5.9596121237235735;	0.9878392329252978;
-2212;	0.938;	-1;	5.459025117046174;	0.9855570255336588;
-2212;	0.938;	-1;	12.476982127763307;	0.9971860238095619;
-2212;	0.938;	-1;	8.939747694418731;	0.9945404455146556;
-2212;	0.938;	-1;	2.2296911977383775;	0.9217561764148645;
-2212;	0.938;	-1;	2.1314729558493113;	0.9152909855379842;
-2212;	0.938;	-1;	5.970915313722427;	0.9878843984578617;
-2212;	0.938;	-1;	11.452533129229236;	0.9966627074915707;
-2212;	0.938;	-1;	1.4299518836748493;	0.8361567729187286;
-2212;	0.938;	-1;	17.181375176851066;	0.9985130705964762;
-2212;	0.938;	-1;	2.2540331147145998;	0.9232484937734927;
-2212;	0.938;	-1;	3.2034040364626186;	0.9597036132333321;
-2212;	0.938;	-1;	6.198002934191706;	0.9887412762402548;
-2212;	0.938;	-1;	1.7530001027293183;	0.8817116716109057;
-2212;	0.938;	-1;	3.045968546119608;	0.9557102885975189;
-2212;	0.938;	-1;	14.020774175624718;	0.9977696303692506;
-2212;	0.938;	-1;	1.2298526355771249;	0.7951294844801267;
-2212;	0.938;	-1;	5.816335661552232;	0.9872442865569362;
-2212;	0.938;	-1;	4.353319656581171;	0.9775650495222784;
-2212;	0.938;	-1;	3.2373717457099067;	0.9604956042771902;
-2212;	0.938;	-1;	5.75923203475776;	0.9869950205945514;
-2212;	0.938;	-1;	9.714358786931076;	0.9953706133450732;
-2212;	0.938;	-1;	14.253350563411994;	0.9978415902396821;
-2212;	0.938;	-1;	0.8524596906417335;	0.672557199717233;
-2212;	0.938;	-1;	10.39039593554134;	0.9959498899432278;
-2212;	0.938;	-1;	12.267717199630948;	0.9970896246466492;
-2212;	0.938;	-1;	9.39576176281849;	0.9950537036333832;
-2212;	0.938;	-1;	17.27262848187044;	0.9985287057710984;
-2212;	0.938;	-1;	9.152113696904175;	0.9947889193520827;
-2212;	0.938;	-1;	14.037110421601913;	0.9977748014065138;
-2212;	0.938;	-1;	0.7196172948185723;	0.6086893307037139;
-2212;	0.938;	-1;	13.31198096266446;	0.9975267001795751;
-2212;	0.938;	-1;	4.916632973036527;	0.9822834959731234;
-2212;	0.938;	-1;	7.396483632652074;	0.9920544332833576;
-2212;	0.938;	-1;	4.633981596394724;	0.9801223239053883;
-2212;	0.938;	-1;	2.8387514384505383;	0.9495079350786307;
-2212;	0.938;	-1;	2.232565997564462;	0.9219345843149488;
-2212;	0.938;	-1;	13.99514196458957;	0.9977614804464238;
-2212;	0.938;	-1;	12.89834583024928;	0.997366161065568;
-2212;	0.938;	-1;	19.18735970736268;	0.9988071999039009;
-2212;	0.938;	-1;	9.71557762302381;	0.9953717667506179;
-2212;	0.938;	-1;	3.130056570670409;	0.9579119024102114;
-2212;	0.938;	-1;	3.997897831936179;	0.9735625760609063;
-2212;	0.938;	-1;	8.98261639907928;	0.9945920106581081;
-2212;	0.938;	-1;	4.279812317992059;	0.9768146010519616;
-2212;	0.938;	-1;	49.65208450217228;	0.999821604258578;
-2212;	0.938;	-1;	5.449124746244024;	0.9855056323105404;
-2212;	0.938;	-1;	0.8292473991095781;	0.662340027062902;
-2212;	0.938;	-1;	9.458581473058949;	0.9951187089870871;
-2212;	0.938;	-1;	2.2993461442238314;	0.9259192882304333;
-2212;	0.938;	-1;	5.736079311887852;	0.9868918832720196;
-2212;	0.938;	-1;	13.731479974617047;	0.9976749926992386;
-2212;	0.938;	-1;	2.279377420569266;	0.9247590912142546;
-2212;	0.938;	-1;	3.4085458276075737;	0.9641583778737763;
-2212;	0.938;	-1;	6.028591666877514;	0.9881110147415691;
-2212;	0.938;	-1;	7.9859030907533555;	0.9931724940608277;
-2212;	0.938;	-1;	2.701395547991151;	0.9446719917349604;
-2212;	0.938;	-1;	8.791600737442186;	0.9943564655342159;
-2212;	0.938;	-1;	4.636814776352458;	0.9801458893308483;
-2212;	0.938;	-1;	12.242157888991018;	0.99707751261132;
-2212;	0.938;	-1;	13.288465551337145;	0.9975179714703016;
-2212;	0.938;	-1;	3.921266489878621;	0.9725617309251725;
-2212;	0.938;	-1;	4.2913292289425895;	0.9769346155462485;
-2212;	0.938;	-1;	5.586946641594584;	0.9861973681071551;
-2212;	0.938;	-1;	23.52358340425032;	0.9992059438734148;
-2212;	0.938;	-1;	9.911182230703105;	0.9955514421960122;
-2212;	0.938;	-1;	7.906371245388494;	0.9930358833492298;
-2212;	0.938;	-1;	5.303007748267958;	0.9847143580439478;
-2212;	0.938;	-1;	23.57528005121774;	0.9992094183956542;
-2212;	0.938;	-1;	9.396936360574811;	0.995054930953313;
-2212;	0.938;	-1;	4.448702435866751;	0.978486285398179;
-2212;	0.938;	-1;	2.3622920932221736;	0.9294121190887705;
-2212;	0.938;	-1;	9.438816342785836;	0.9950983946968239;
-2212;	0.938;	-1;	18.804815510648545;	0.9987582675681332;
-2212;	0.938;	-1;	14.42803420950006;	0.9978933745737207;
-2212;	0.938;	-1;	1.7330787678602495;	0.8794515166342698;
-2212;	0.938;	-1;	4.330332095582624;	0.9773342841466377;
-2212;	0.938;	-1;	9.535835512563333;	0.9951969130277675;
-2212;	0.938;	-1;	12.317755315747304;	0.997113120026764;
-2212;	0.938;	-1;	12.74300361622919;	0.9973018158499265;
-2212;	0.938;	-1;	16.165465636479052;	0.9983207928867822;
-2212;	0.938;	-1;	3.8260527206071013;	0.9712381924648761;
-2212;	0.938;	-1;	4.243188691826231;	0.9764267427174214;
-2212;	0.938;	-1;	7.076763049666692;	0.9913297924657772;
-2212;	0.938;	-1;	4.020391182283839;	0.9738461020186495;
-2212;	0.938;	-1;	4.496152772867043;	0.9789238023644741;
-2212;	0.938;	-1;	20.28291251864971;	0.9989323740618645;
-2212;	0.938;	-1;	24.341847645826498;	0.999258373455579;
-2212;	0.938;	-1;	31.699589274150238;	0.9995624946896554;
-2212;	0.938;	-1;	17.251175171261906;	0.9985250522326183;
-2212;	0.938;	-1;	4.522614317433004;	0.9791620793107889;
-2212;	0.938;	-1;	17.359593996389492;	0.9985433780765299;
-2212;	0.938;	-1;	2.532129105787657;	0.9377277231698136;
-2212;	0.938;	-1;	5.10257477425711;	0.9835200177026718;
-2212;	0.938;	-1;	10.12494375061363;	0.9957361115142905;
-2212;	0.938;	-1;	5.918916581604525;	0.9876745248376254;
-2212;	0.938;	-1;	3.8925911998007185;	0.9721727667329928;
-2212;	0.938;	-1;	4.904127498129407;	0.9821954288035919;
-2212;	0.938;	-1;	9.163361394573242;	0.9948016048110458;
-2212;	0.938;	-1;	10.865031175204331;	0.9962940947325583;
-2212;	0.938;	-1;	10.027366227549484;	0.9956532658311682;
-2212;	0.938;	-1;	13.780431229042327;	0.9976914242269778;
-2212;	0.938;	-1;	14.055094780511052;	0.9977804733877164;
-2212;	0.938;	-1;	22.378355898438382;	0.9991227012178041;
-2212;	0.938;	-1;	3.3238163148081754;	0.9624108315460911;
-2212;	0.938;	-1;	12.622916672227738;	0.9972504463512184;
-2212;	0.938;	-1;	10.229421909593961;	0.9958222228746848;
-2212;	0.938;	-1;	6.624618996823063;	0.9901239591697423;
-2212;	0.938;	-1;	5.652706314912619;	0.9865102096850381;
-2212;	0.938;	-1;	4.657555170488591;	0.9803171442712624;
-2212;	0.938;	-1;	17.79596226673413;	0.9986137902064707;
-2212;	0.938;	-1;	6.094478763359505;	0.988362241925876;
-2212;	0.938;	-1;	5.565809993221921;	0.9860945163292753;
-2212;	0.938;	-1;	3.5339076557114506;	0.9665322212076276;
-2212;	0.938;	-1;	15.55792235072553;	0.9981874480624685;
-2212;	0.938;	-1;	3.698286809161935;	0.969308724457395;
-2212;	0.938;	-1;	4.795138128599301;	0.9813995653817121;
-2212;	0.938;	-1;	7.065565253114078;	0.9913026466640651;
-2212;	0.938;	-1;	2.3671134219341923;	0.9296697803995975;
-2212;	0.938;	-1;	19.160301382016883;	0.9988038346086928;
-2212;	0.938;	-1;	24.31398774540713;	0.999256674809156;
-2212;	0.938;	-1;	17.104723486214706;	0.9984997439738574;
-2212;	0.938;	-1;	4.232034504576374;	0.9763067042142738;
-2212;	0.938;	-1;	5.107137373783224;	0.9835487279095394;
-2212;	0.938;	-1;	8.58787756141062;	0.9940879338066574;
-2212;	0.938;	-1;	8.219858476711202;	0.9935519176147275;
-2212;	0.938;	-1;	2.5231026265255956;	0.9373224552082468;
-2212;	0.938;	-1;	22.901333287756;	0.9991622621409841;
-2212;	0.938;	-1;	3.825871393055052;	0.9712355825700568;
-2212;	0.938;	-1;	12.144844163737634;	0.997030699821163;
-2212;	0.938;	-1;	2.055659864449856;	0.9097637977466633;
-2212;	0.938;	-1;	14.23948011995733;	0.9978373968860319;
-2212;	0.938;	-1;	15.242770378146487;	0.9981119367164604;
