# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=49248
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	0.7902142122797085;	0.6442881364513667;
-2212;	0.938;	-1;	1.2070154463539395;	0.7896025350659571;
-2212;	0.938;	-1;	1.6526519229111736;	0.8696840248536488;
-2212;	0.938;	-1;	1.4543242045530975;	0.8403686828144217;
-2212;	0.938;	-1;	0.7816750682198819;	0.6401884604763808;
-2212;	0.938;	-1;	1.667949494596584;	0.8716250128267373;
-2212;	0.938;	-1;	1.7347458953985162;	0.8796429734380888;
-2212;	0.938;	-1;	2.093930949824755;	0.9126164536860957;
-2212;	0.938;	-1;	3.339911054951913;	0.9627522961008063;
-2212;	0.938;	-1;	2.1183630449300255;	0.9143705164669572;
-2212;	0.938;	-1;	4.830548914682393;	0.9816638432256554;
-2212;	0.938;	-1;	1.2671337308591386;	0.8037445181161182;
-2212;	0.938;	-1;	1.106498388665596;	0.7627971550967726;
-2212;	0.938;	-1;	1.555424795094642;	0.8563382338487633;
-2212;	0.938;	-1;	2.169649496834475;	0.9178919891843795;
-2212;	0.938;	-1;	3.3541112546798444;	0.9630497896201783;
-2212;	0.938;	-1;	0.9130874383004073;	0.6975271310350432;
-2212;	0.938;	-1;	0.7914608944987604;	0.6448820739466712;
-2212;	0.938;	-1;	1.1454072503102293;	0.7736762963105753;
-2212;	0.938;	-1;	1.1011093665403997;	0.7612371056398652;
-2212;	0.938;	-1;	0.5278169980872537;	0.49039674365290653;
-2212;	0.938;	-1;	1.1673370198061912;	0.7795215455669832;
-2212;	0.938;	-1;	0.6690340126570546;	0.5806828876311092;
-2212;	0.938;	-1;	1.6920067725363395;	0.8745966199808733;
-2212;	0.938;	-1;	0.4263131734148031;	0.4137623531133139;
-2212;	0.938;	-1;	0.9965013338606226;	0.7281575448108907;
-2212;	0.938;	-1;	0.9907818736351609;	0.7261851796732982;
-2212;	0.938;	-1;	0.9490778754417363;	0.7112455157345596;
-2212;	0.938;	-1;	0.9307314155673483;	0.7043511032529183;
-2212;	0.938;	-1;	3.0671837328195717;	0.9562814058504506;
-2212;	0.938;	-1;	1.0255205429276832;	0.7378921969738328;
-2212;	0.938;	-1;	2.7356118436430434;	0.9459378896309645;
-2212;	0.938;	-1;	1.485999507495036;	0.8456240183976864;
-2212;	0.938;	-1;	2.296495362981602;	0.925755241067016;
-2212;	0.938;	-1;	2.49087253304861;	0.9358437384638151;
-2212;	0.938;	-1;	1.0404737909188293;	0.742735342428443;
-2212;	0.938;	-1;	1.5063419155626654;	0.8488744053000062;
-2212;	0.938;	-1;	1.4035598902024096;	0.8314227449279393;
-2212;	0.938;	-1;	0.8014523204720291;	0.6496001805010575;
-2212;	0.938;	-1;	0.8623220664438548;	0.6767853214504204;
-2212;	0.938;	-1;	2.1397499046909663;	0.9158648354678048;
-2212;	0.938;	-1;	1.3073080706554978;	0.8124945180587;
-2212;	0.938;	-1;	0.6896148240068509;	0.5923396827208299;
-2212;	0.938;	-1;	2.428938357681759;	0.9328566692155135;
-2212;	0.938;	-1;	0.7772176672975467;	0.6380264641852439;
-2212;	0.938;	-1;	0.6717105144252321;	0.5822195089503671;
-2212;	0.938;	-1;	2.03089327132693;	0.9078463054995755;
-2212;	0.938;	-1;	1.0900915599659509;	0.7580059784954647;
-2212;	0.938;	-1;	1.7701757315239666;	0.8836127876170846;
-2212;	0.938;	-1;	1.6137185051651852;	0.8645557049068127;
-2212;	0.938;	-1;	1.9013036979683178;	0.8968014850983616;
-2212;	0.938;	-1;	0.5256802053663425;	0.4888866821646488;
-2212;	0.938;	-1;	1.5376912457351637;	0.8537015513588087;
-2212;	0.938;	-1;	0.6614729193436418;	0.5763082251395782;
-2212;	0.938;	-1;	1.2049752577219832;	0.7890992084344071;
-2212;	0.938;	-1;	1.4515600335477001;	0.8398984949606321;
-2212;	0.938;	-1;	0.8470203115882169;	0.6701967089032292;
-2212;	0.938;	-1;	1.3063330364539856;	0.8122884200351764;
-2212;	0.938;	-1;	1.1782243007513469;	0.7823499171688755;
-2212;	0.938;	-1;	1.9656896414612355;	0.9025113865343198;
-2212;	0.938;	-1;	1.1770274767081694;	0.7820413424838385;
-2212;	0.938;	-1;	0.6193832667177892;	0.5510301291538113;
-2212;	0.938;	-1;	0.24790487070973416;	0.2555176119966538;
-2212;	0.938;	-1;	1.3185768558639273;	0.8148545180961891;
-2212;	0.938;	-1;	1.2012650973357215;	0.788179799578703;
-2212;	0.938;	-1;	0.7363229308815529;	0.6174704333433995;
-2212;	0.938;	-1;	1.7044823795839017;	0.8760998322143857;
-2212;	0.938;	-1;	1.188612544125713;	0.7850042691647108;
-2212;	0.938;	-1;	0.9594249291695521;	0.7150455527483011;
-2212;	0.938;	-1;	0.8428142491041547;	0.6683573759785468;
-2212;	0.938;	-1;	2.0836582111910773;	0.9118635539187447;
-2212;	0.938;	-1;	1.4730917789051705;	0.843511555420137;
-2212;	0.938;	-1;	1.7672605566970028;	0.8832931592907171;
-2212;	0.938;	-1;	0.9721112884284392;	0.7196197463053262;
-2212;	0.938;	-1;	1.2390764980742714;	0.7973071420865733;
-2212;	0.938;	-1;	2.3547571291230533;	0.929006695889998;
-2212;	0.938;	-1;	1.7113068747767743;	0.8769114665885538;
-2212;	0.938;	-1;	0.5339748294770083;	0.4947238340066578;
-2212;	0.938;	-1;	1.0307655257346358;	0.7396041145360023;
-2212;	0.938;	-1;	1.4009478767837866;	0.8309441231626195;
-2212;	0.938;	-1;	1.3035089351857163;	0.8116897537895433;
-2212;	0.938;	-1;	0.731276553576689;	0.6148417920118561;
-2212;	0.938;	-1;	1.417164899323999;	0.8338860887434556;
-2212;	0.938;	-1;	0.7832839068396592;	0.6409650891834797;
-2212;	0.938;	-1;	0.6965487227990588;	0.5961854008548194;
-2212;	0.938;	-1;	1.3431619308690967;	0.8198661307956163;
-2212;	0.938;	-1;	3.275378061559917;	0.9613549273984656;
-2212;	0.938;	-1;	0.8523467695155593;	0.6725084035137835;
-2212;	0.938;	-1;	0.7102094174488254;	0.6036434703148165;
-2212;	0.938;	-1;	0.827536001452269;	0.6615717159000246;
-2212;	0.938;	-1;	1.4550481495610377;	0.8404915138631178;
-2212;	0.938;	-1;	1.4674163418706363;	0.8425701500947974;
-2212;	0.938;	-1;	0.337583944237637;	0.33863416713605915;
-2212;	0.938;	-1;	1.8577651562681436;	0.8926679326871023;
-2212;	0.938;	-1;	4.580894927699718;	0.9796729751879188;
-2212;	0.938;	-1;	1.2105887961620163;	0.7904802768205451;
-2212;	0.938;	-1;	0.7991926358199317;	0.6485396234582707;
-2212;	0.938;	-1;	2.2257023588775295;	0.9215076588216006;
-2212;	0.938;	-1;	1.9765218679359455;	0.9034276476012096;
-2212;	0.938;	-1;	0.420671816706753;	0.40920903234925754;
-2212;	0.938;	-1;	1.11566014970196;	0.765419115822789;
-2212;	0.938;	-1;	2.2526375977660056;	0.9231640515578382;
-2212;	0.938;	-1;	0.6426846828157646;	0.5652200564444482;
-2212;	0.938;	-1;	0.6377034244884999;	0.5622276806542593;
-2212;	0.938;	-1;	2.3122215147456266;	0.9266537214117744;
-2212;	0.938;	-1;	1.911334599638954;	0.8977217691319282;
-2212;	0.938;	-1;	0.957202492178165;	0.7142346382706724;
-2212;	0.938;	-1;	0.8632587331489905;	0.6771834386802756;
-2212;	0.938;	-1;	0.5374527039042598;	0.49715159827158106;
-2212;	0.938;	-1;	0.9977960473025037;	0.7286015346824599;
-2212;	0.938;	-1;	1.021897554324307;	0.7367013056460331;
-2212;	0.938;	-1;	2.245838785786095;	0.9227507383705283;
-2212;	0.938;	-1;	1.4979623834282356;	0.8475470073212976;
-2212;	0.938;	-1;	2.4508184320036848;	0.9339345341643625;
-2212;	0.938;	-1;	1.9283946309743996;	0.8992603896053544;
-2212;	0.938;	-1;	0.798108291008808;	0.6480293535060655;
-2212;	0.938;	-1;	1.2628080454182258;	0.8027700105301842;
-2212;	0.938;	-1;	4.43678159462501;	0.9783742512298303;
-2212;	0.938;	-1;	0.9535303021996732;	0.7128884132940111;
-2212;	0.938;	-1;	0.9865029628850589;	0.72469776698992;
-2212;	0.938;	-1;	1.7374433380107681;	0.8799518509266859;
-2212;	0.938;	-1;	1.0032198960717684;	0.730451569421634;
-2212;	0.938;	-1;	1.3358970648777546;	0.8184044617328532;
-2212;	0.938;	-1;	0.7859228667754721;	0.6422347345476871;
-2212;	0.938;	-1;	1.3850392722955547;	0.8279887492227437;
-2212;	0.938;	-1;	0.4074385828723146;	0.3984074133871614;
-2212;	0.938;	-1;	1.2422557820791176;	0.79805059884669;
-2212;	0.938;	-1;	0.8338183639744331;	0.6643819037916394;
-2212;	0.938;	-1;	0.9069820312252553;	0.6951206223287254;
-2212;	0.938;	-1;	3.2374151058715035;	0.9604966005928309;
-2212;	0.938;	-1;	0.7060893310933751;	0.6014105598549565;
-2212;	0.938;	-1;	3.578715391512714;	0.9673246798896608;
-2212;	0.938;	-1;	0.5680958614282012;	0.5180422671997308;
-2212;	0.938;	-1;	1.2867198136162705;	0.8080772434177999;
-2212;	0.938;	-1;	0.5074383159941709;	0.4758154613867728;
-2212;	0.938;	-1;	1.2757190310110649;	0.8056596626905624;
-2212;	0.938;	-1;	0.6237675892686314;	0.553737546063038;
-2212;	0.938;	-1;	2.097172679564277;	0.9128521326826717;
-2212;	0.938;	-1;	2.0123949567182384;	0.906375948430172;
-2212;	0.938;	-1;	1.286355218770072;	0.8079977660621568;
-2212;	0.938;	-1;	0.9700081625285429;	0.7188678425157715;
-2212;	0.938;	-1;	1.4908748941165273;	0.8464117240162954;
-2212;	0.938;	-1;	0.5138039744503734;	0.4804133857881608;
-2212;	0.938;	-1;	1.0508013094738702;	0.7460136490661013;
-2212;	0.938;	-1;	1.3289933208078963;	0.8170005704139492;
-2212;	0.938;	-1;	0.9832267676833254;	0.7235520224196202;
-2212;	0.938;	-1;	0.7504051638848177;	0.6246976687908034;
-2212;	0.938;	-1;	0.9407808520511033;	0.7081526200075163;
-2212;	0.938;	-1;	0.668253108427099;	0.5802333849070959;
-2212;	0.938;	-1;	2.2185216138892496;	0.9210574043030101;
-2212;	0.938;	-1;	0.6850265431273448;	0.5897724276181059;
-2212;	0.938;	-1;	1.6775456335316188;	0.8728220320008775;
-2212;	0.938;	-1;	2.3380535140866643;	0.9280958696728628;
-2212;	0.938;	-1;	0.6839830066215096;	0.5891860333845413;
-2212;	0.938;	-1;	1.39881025047145;	0.830551049784869;
-2212;	0.938;	-1;	0.8540356897542397;	0.6732373158486585;
-2212;	0.938;	-1;	0.32056755190121783;	0.32339217784048296;
-2212;	0.938;	-1;	1.0276447054761144;	0.7385872287261052;
-2212;	0.938;	-1;	2.4807451696804734;	0.9353686421212224;
-2212;	0.938;	-1;	2.781353818058393;	0.9475652243188263;
-2212;	0.938;	-1;	0.8462266494722321;	0.669850577568836;
-2212;	0.938;	-1;	1.213771594858769;	0.7912580061436046;
-2212;	0.938;	-1;	0.44222454143184997;	0.42643859382843163;
-2212;	0.938;	-1;	1.3937237325600078;	0.829610710292624;
-2212;	0.938;	-1;	1.2425371237019076;	0.7981162139640016;
-2212;	0.938;	-1;	1.7231527612341861;	0.8783026939872288;
-2212;	0.938;	-1;	1.282099730383327;	0.8070668489130371;
-2212;	0.938;	-1;	1.3288249859158128;	0.8169661565382957;
-2212;	0.938;	-1;	0.7044435308607497;	0.6005146461106046;
-2212;	0.938;	-1;	0.7820303286299068;	0.6403601231585268;
-2212;	0.938;	-1;	2.8068005183535933;	0.9484397412312624;
-2212;	0.938;	-1;	3.367697314471418;	0.9633311551100606;
-2212;	0.938;	-1;	2.4617785871731033;	0.9344650550685951;
-2212;	0.938;	-1;	1.3709051379541182;	0.8253038176181182;
-2212;	0.938;	-1;	1.8655746053390654;	0.8934264140627952;
-2212;	0.938;	-1;	1.4266153370201093;	0.8355683829712833;
-2212;	0.938;	-1;	2.1554112137514294;	0.9169354966927495;
-2212;	0.938;	-1;	0.6078012559011374;	0.5437935714574786;
-2212;	0.938;	-1;	0.9886498168755203;	0.7254453156436789;
-2212;	0.938;	-1;	0.8198545774507148;	0.6580974285698121;
-2212;	0.938;	-1;	0.7939322683913282;	0.6460560272915669;
-2212;	0.938;	-1;	0.674146968771024;	0.5836129118995158;
-2212;	0.938;	-1;	1.3251691502133793;	0.8162166105209636;
-2212;	0.938;	-1;	1.2024699114626527;	0.788478942863733;
-2212;	0.938;	-1;	1.0949248735621089;	0.7594303439724851;
-2212;	0.938;	-1;	0.6117995621885407;	0.5463056395910733;
-2212;	0.938;	-1;	1.2183142360039958;	0.7923614048540332;
-2212;	0.938;	-1;	2.2850466024709433;	0.9250911225906394;
-2212;	0.938;	-1;	1.4029959458205858;	0.8313195648703324;
-2212;	0.938;	-1;	0.972047674599348;	0.7195970403098421;
-2212;	0.938;	-1;	1.1676576531316873;	0.7796055304668205;
-2212;	0.938;	-1;	2.914806387240154;	0.9519240438042308;
-2212;	0.938;	-1;	1.3351875534126283;	0.8182608526708651;
-2212;	0.938;	-1;	2.005105437325928;	0.9057873331453385;
-2212;	0.938;	-1;	3.465918369230585;	0.9652745790879458;
-2212;	0.938;	-1;	1.5764948591432197;	0.8593862616416967;
-2212;	0.938;	-1;	1.9765448371600378;	0.9034295774402291;
-2212;	0.938;	-1;	0.5491424797245247;	0.5052266935181725;
-2212;	0.938;	-1;	1.1701232468778662;	0.7802499514704099;
-2212;	0.938;	-1;	1.9067636085967763;	0.8973038541728825;
-2212;	0.938;	-1;	0.9271038897086993;	0.7029638016504032;
-2212;	0.938;	-1;	2.2453882465943393;	0.9227232361976239;
-2212;	0.938;	-1;	0.7321197198938187;	0.6152824282155082;
-2212;	0.938;	-1;	1.225003138514347;	0.7939720875327951;
-2212;	0.938;	-1;	1.2862180353675032;	0.8079678502810751;
-2212;	0.938;	-1;	1.0291300817938422;	0.7390718528778353;
-2212;	0.938;	-1;	0.7192543362844606;	0.6084960151857642;
-2212;	0.938;	-1;	1.3005480168905568;	0.8110593253865019;
-2212;	0.938;	-1;	1.4368660116768022;	0.8373669334267925;
-2212;	0.938;	-1;	1.201320878585734;	0.7881936618518038;
-2212;	0.938;	-1;	1.3754953714120597;	0.8261819814568152;
-2212;	0.938;	-1;	1.8181202367071327;	0.8886972704263709;
-2212;	0.938;	-1;	1.2102832655970295;	0.7904054174372811;
-2212;	0.938;	-1;	0.4598813339396481;	0.4402169618442198;
-2212;	0.938;	-1;	0.7193280733976675;	0.6085352971167705;
-2212;	0.938;	-1;	1.0930273972865456;	0.7588724595722715;
-2212;	0.938;	-1;	0.4367440257084234;	0.4221001580120767;
-2212;	0.938;	-1;	1.5153624595508493;	0.8502856179862593;
-2212;	0.938;	-1;	1.1076246396288771;	0.7631215170844858;
-2212;	0.938;	-1;	0.7631159089378231;	0.6310861063569106;
-2212;	0.938;	-1;	0.9742850158794654;	0.7203942400520662;
-2212;	0.938;	-1;	1.0795404436323077;	0.7548585004194254;
-2212;	0.938;	-1;	0.7709395515740777;	0.634955562928957;
-2212;	0.938;	-1;	1.2367948999126734;	0.7967713573482443;
-2212;	0.938;	-1;	1.6576817466368508;	0.8703267137556387;
-2212;	0.938;	-1;	1.8671850078671903;	0.8935818780890254;
-2212;	0.938;	-1;	1.0092083949415007;	0.7324756911802479;
-2212;	0.938;	-1;	0.42299315332520454;	0.41108638835162326;
-2212;	0.938;	-1;	1.2509060401993628;	0.8000551121366011;
-2212;	0.938;	-1;	1.829116502092789;	0.8898191344054629;
-2212;	0.938;	-1;	1.2786645709352393;	0.8063109680105586;
-2212;	0.938;	-1;	1.7758629223363498;	0.8842328111917606;
-2212;	0.938;	-1;	1.1662373431535666;	0.7792331827486959;
-2212;	0.938;	-1;	1.1817910264869165;	0.7832661131581727;
-2212;	0.938;	-1;	0.6433335938438159;	0.5656082421440229;
-2212;	0.938;	-1;	1.0556136684232542;	0.7475229754530784;
-2212;	0.938;	-1;	1.1075730955986607;	0.763106684904847;
-2212;	0.938;	-1;	1.1224290640521564;	0.7673321120928824;
-2212;	0.938;	-1;	1.9237634823425254;	0.8988459803652137;
-2212;	0.938;	-1;	1.9306760231859201;	0.8994636493381408;
-2212;	0.938;	-1;	3.4022613909794823;	0.9640329114987262;
-2212;	0.938;	-1;	1.4868937711329617;	0.845768917902496;
-2212;	0.938;	-1;	1.0969500041597156;	0.7600239180676118;
-2212;	0.938;	-1;	0.2914450461596491;	0.29671642187597486;
-2212;	0.938;	-1;	0.9507246962496557;	0.7118545383329798;
-2212;	0.938;	-1;	1.7017491471462531;	0.8757726665157539;
-2212;	0.938;	-1;	0.8149658780271111;	0.6558641541875089;
-2212;	0.938;	-1;	0.8169488979158978;	0.6567721302617638;
-2212;	0.938;	-1;	1.134148591740077;	0.7705964335870631;
-2212;	0.938;	-1;	1.5696573087014887;	0.8584070341932016;
-2212;	0.938;	-1;	1.0976320446538539;	0.7602233998207568;
-2212;	0.938;	-1;	0.8636983647321558;	0.677370093184322;
-2212;	0.938;	-1;	1.93758124055767;	0.9000753281299275;
-2212;	0.938;	-1;	3.5407259256797894;	0.9666546237146108;
-2212;	0.938;	-1;	0.9301435623655093;	0.7041268322193569;
-2212;	0.938;	-1;	3.001889789074376;	0.9544881753648132;
-2212;	0.938;	-1;	2.024992860607908;	0.9073809065270352;
-2212;	0.938;	-1;	1.1467739292432488;	0.7740464696366833;
-2212;	0.938;	-1;	2.0455233368641874;	0.9089859557928864;
-2212;	0.938;	-1;	1.528126921820632;	0.8522516783680639;
-2212;	0.938;	-1;	1.2298272807695396;	0.795123455708507;
-2212;	0.938;	-1;	0.7316780721622044;	0.6150516962979226;
-2212;	0.938;	-1;	1.732390359633186;	0.8793723334984307;
-2212;	0.938;	-1;	1.0707013856748295;	0.7521809629893021;
-2212;	0.938;	-1;	1.5928317426988325;	0.861688203827618;
-2212;	0.938;	-1;	0.9333941179142924;	0.7053643109988372;
-2212;	0.938;	-1;	1.665651549469156;	0.8713360327567218;
-2212;	0.938;	-1;	1.3823137583012766;	0.8274753910402485;
-2212;	0.938;	-1;	0.6482576402681267;	0.5685416382892846;
-2212;	0.938;	-1;	0.7834751909620368;	0.6410572963672473;
-2212;	0.938;	-1;	3.2243071388471973;	0.9601937197853252;
-2212;	0.938;	-1;	1.5993573583839855;	0.8625930798316571;
-2212;	0.938;	-1;	0.7340067826455079;	0.6162665154504889;
-2212;	0.938;	-1;	1.968897154636067;	0.9027839841783353;
-2212;	0.938;	-1;	1.659976886140587;	0.8706185070999645;
-2212;	0.938;	-1;	0.49943149374868223;	0.4699762494628646;
-2212;	0.938;	-1;	2.001197457603322;	0.9054695962735257;
-2212;	0.938;	-1;	0.6957435741629239;	0.5957409344977485;
-2212;	0.938;	-1;	0.7773961970816425;	0.6381133489297794;
-2212;	0.938;	-1;	0.8872421767375579;	0.6871773228948125;
-2212;	0.938;	-1;	1.3620955849153906;	0.8236015196445646;
-2212;	0.938;	-1;	2.067635643246895;	0.9106705909662941;
-2212;	0.938;	-1;	0.6385331761163627;	0.5627276763476823;
-2212;	0.938;	-1;	1.134680709127462;	0.770743225712708;
-2212;	0.938;	-1;	2.4017845795093695;	0.9314832540887501;
-2212;	0.938;	-1;	1.7142731163631104;	0.8772619181708252;
-2212;	0.938;	-1;	0.758931114142779;	0.6289968237111065;
-2212;	0.938;	-1;	1.493602296155506;	0.8468499750685285;
-2212;	0.938;	-1;	1.9803391480152686;	0.9037476173474791;
-2212;	0.938;	-1;	3.7386098551714375;	0.9699378079391561;
-2212;	0.938;	-1;	1.0328964159861385;	0.7402955452095642;
-2212;	0.938;	-1;	1.3128764340119752;	0.813665718172205;
-2212;	0.938;	-1;	1.1513091899507273;	0.7752692073974194;
-2212;	0.938;	-1;	0.34336277372283674;	0.34375108899688767;
-2212;	0.938;	-1;	1.2714899464242728;	0.8047194095978041;
-2212;	0.938;	-1;	1.0495955557642191;	0.7456336706874173;
-2212;	0.938;	-1;	1.4295571340782431;	0.836087310167722;
-2212;	0.938;	-1;	2.397925662647823;	0.93128478040933;
-2212;	0.938;	-1;	2.5817169536912834;	0.9398876468543109;
-2212;	0.938;	-1;	1.1833276890557407;	0.7836592743277505;
-2212;	0.938;	-1;	1.4295015745124908;	0.8360775303094219;
-2212;	0.938;	-1;	1.0173700176238731;	0.7352033896092302;
-2212;	0.938;	-1;	1.4901961142344353;	0.8463023866619266;
-2212;	0.938;	-1;	0.6657515528314147;	0.5787898677543897;
-2212;	0.938;	-1;	1.4902668286333827;	0.8463137822779654;
-2212;	0.938;	-1;	0.7918090593375401;	0.6450477363440238;
-2212;	0.938;	-1;	1.3550526313593874;	0.8222243817786835;
-2212;	0.938;	-1;	1.2405932909368365;	0.7976622887786772;
-2212;	0.938;	-1;	1.766805737400162;	0.8832431802145551;
-2212;	0.938;	-1;	0.9070417384944311;	0.6951442704494325;
-2212;	0.938;	-1;	0.862589655364009;	0.6768991170602008;
-2212;	0.938;	-1;	0.7187852071084657;	0.6082459914753557;
-2212;	0.938;	-1;	0.6031504379149533;	0.5408530403161861;
-2212;	0.938;	-1;	1.7183400702110745;	0.8777401454773176;
-2212;	0.938;	-1;	0.6799863648809438;	0.586931568076363;
-2212;	0.938;	-1;	0.7621400064332012;	0.6306001041385523;
-2212;	0.938;	-1;	0.7432541055460103;	0.6210474290010765;
-2212;	0.938;	-1;	1.0961497305642145;	0.7597895815315935;
-2212;	0.938;	-1;	0.9773806761513142;	0.7214925828005248;
-2212;	0.938;	-1;	1.5645243201056351;	0.8576657022107902;
-2212;	0.938;	-1;	0.9558897646460076;	0.7137542998020405;
-2212;	0.938;	-1;	1.4289104322192487;	0.8359734252622272;
-2212;	0.938;	-1;	1.16138971988426;	0.7779560920588114;
-2212;	0.938;	-1;	0.8549841033153774;	0.6736457782132462;
-2212;	0.938;	-1;	1.3713615358110347;	0.8253914008399855;
-2212;	0.938;	-1;	1.1650881444839272;	0.7789313042786289;
-2212;	0.938;	-1;	2.450505385675575;	0.9339192900301568;
-2212;	0.938;	-1;	1.0616127473132564;	0.7493884195813861;
-2212;	0.938;	-1;	1.9121090049003482;	0.8977923320285536;
-2212;	0.938;	-1;	0.4538988342657976;	0.4355825966826311;
-2212;	0.938;	-1;	2.415118189825293;	0.9321626869662263;
-2212;	0.938;	-1;	1.4982507823652087;	0.8475929586321604;
-2212;	0.938;	-1;	2.026830644027517;	0.907526221993353;
-2212;	0.938;	-1;	1.4882368297707191;	0.845986185616446;
-2212;	0.938;	-1;	1.2679380494476062;	0.8039250082285887;
-2212;	0.938;	-1;	0.8629310795573654;	0.6770442416263804;
-2212;	0.938;	-1;	0.8528927007437689;	0.6727442335421564;
-2212;	0.938;	-1;	1.8155607327966201;	0.8884338315254926;
-2212;	0.938;	-1;	0.6423918360735914;	0.5650447492467434;
-2212;	0.938;	-1;	1.0596852596002269;	0.7487909933365517;
-2212;	0.938;	-1;	1.412427532153774;	0.8330339357650692;
-2212;	0.938;	-1;	1.3880345664323384;	0.8285505301364172;
-2212;	0.938;	-1;	1.8772889735163312;	0.8945499994274368;
-2212;	0.938;	-1;	0.8739944021315297;	0.6817042851599573;
-2212;	0.938;	-1;	0.7902282248597553;	0.6442948187346483;
-2212;	0.938;	-1;	1.095748712868968;	0.7596720438388306;
-2212;	0.938;	-1;	1.692593336753102;	0.8746678668217466;
-2212;	0.938;	-1;	0.880091185314908;	0.6842374187131642;
-2212;	0.938;	-1;	1.8962936924880598;	0.8963374397913266;
-2212;	0.938;	-1;	1.9849160811462534;	0.9041292754483021;
-2212;	0.938;	-1;	0.9014337879944372;	0.692913265909824;
-2212;	0.938;	-1;	2.3311438964841895;	0.9277141580375449;
-2212;	0.938;	-1;	0.919158140516228;	0.699896785989613;
-2212;	0.938;	-1;	1.37905942434001;	0.8268596983221902;
-2212;	0.938;	-1;	0.4685741816217471;	0.44688867671534244;
-2212;	0.938;	-1;	0.7736697052172846;	0.6362947208786776;
-2212;	0.938;	-1;	0.9441028656565978;	0.709395900800074;
-2212;	0.938;	-1;	2.5089204598663546;	0.9366779354811183;
-2212;	0.938;	-1;	1.8539898247800606;	0.8922985182179238;
-2212;	0.938;	-1;	0.7901010723888432;	0.6442341771839734;
-2212;	0.938;	-1;	3.0383148424149877;	0.9555015624422855;
-2212;	0.938;	-1;	1.4016619944926094;	0.8310751607124757;
-2212;	0.938;	-1;	1.2630256721880202;	0.8028191926276723;
-2212;	0.938;	-1;	1.893358459083752;	0.8960641919336318;
-2212;	0.938;	-1;	1.2897324323626198;	0.8087322733931919;
-2212;	0.938;	-1;	1.562494923430473;	0.8573711233020657;
-2212;	0.938;	-1;	1.5289311827368162;	0.8523743598379537;
-2212;	0.938;	-1;	1.6291896451936618;	0.8666266616844399;
-2212;	0.938;	-1;	0.9339907921376956;	0.70559076554505;
-2212;	0.938;	-1;	0.9477068893729749;	0.7107372768065389;
-2212;	0.938;	-1;	0.5534105837133945;	0.5081424484571634;
-2212;	0.938;	-1;	1.1902713746961238;	0.7854241661598577;
-2212;	0.938;	-1;	0.28562726928920845;	0.2913006977711221;
-2212;	0.938;	-1;	0.4732311765405995;	0.45043256072747695;
-2212;	0.938;	-1;	0.9931917282710323;	0.7270184180121;
-2212;	0.938;	-1;	1.9599429631662755;	0.90202026507004;
-2212;	0.938;	-1;	1.244283668344357;	0.7985229124665081;
-2212;	0.938;	-1;	2.1699896933746023;	0.9179146489552691;
-2212;	0.938;	-1;	0.5695767280744622;	0.5190292202927629;
-2212;	0.938;	-1;	0.9158953447534276;	0.6986260360779594;
-2212;	0.938;	-1;	0.5677511836517825;	0.5178122524242543;
-2212;	0.938;	-1;	1.8475612195239972;	0.8916653313970547;
-2212;	0.938;	-1;	0.8988594932529778;	0.6918824228122221;
-2212;	0.938;	-1;	1.0304614685421285;	0.7395052627819605;
-2212;	0.938;	-1;	0.8810411257852836;	0.6846298922244196;
-2212;	0.938;	-1;	2.534006876758822;	0.9378115525734555;
-2212;	0.938;	-1;	1.5328563220905607;	0.8529710845657412;
-2212;	0.938;	-1;	3.2055306227208056;	0.9597538783551434;
-2212;	0.938;	-1;	1.3150561644929846;	0.8141215023456324;
-2212;	0.938;	-1;	1.1521899596585625;	0.7755056633487618;
-2212;	0.938;	-1;	1.5433243353482118;	0.8545462970619717;
-2212;	0.938;	-1;	1.860551109801182;	0.8929393883506636;
-2212;	0.938;	-1;	1.8572285288356412;	0.8926155333402853;
-2212;	0.938;	-1;	2.4340944713128945;	0.9331129530540779;
-2212;	0.938;	-1;	0.7925425582743238;	0.6453964494330168;
-2212;	0.938;	-1;	1.130534616883092;	0.7695962138813325;
-2212;	0.938;	-1;	1.0620519168768723;	0.7495242850653603;
-2212;	0.938;	-1;	1.2535426272293255;	0.800660808569537;
-2212;	0.938;	-1;	0.7932517434799624;	0.6457332202753567;
-2212;	0.938;	-1;	2.445588955960506;	0.9336792091418682;
-2212;	0.938;	-1;	0.8766594218149942;	0.6828145979832777;
-2212;	0.938;	-1;	1.7357709313112144;	0.8797604790710999;
-2212;	0.938;	-1;	1.004402991792139;	0.7308529918198957;
-2212;	0.938;	-1;	1.8468531469028608;	0.8915952680084185;
-2212;	0.938;	-1;	1.1658829732443132;	0.7791401524962026;
-2212;	0.938;	-1;	1.262965704151146;	0.8028056419146143;
-2212;	0.938;	-1;	0.710641232083398;	0.6038766769742062;
-2212;	0.938;	-1;	2.196995283384104;	0.9196851634145528;
-2212;	0.938;	-1;	0.98607154181684;	0.7245472338069541;
-2212;	0.938;	-1;	2.0113864451638825;	0.906294826127613;
-2212;	0.938;	-1;	0.8140245488547382;	0.6554321436904799;
-2212;	0.938;	-1;	2.469341112931385;	0.9348275231459786;
-2212;	0.938;	-1;	1.7342230190324428;	0.8795829710760513;
